SP1,SP2,BLOCK_NO,BLOCK_SCORE,E_VALUE,LOCUS_1,LOCUS_2,Ka,Ks,CLUSTER
os,zm,170,2885.0,3e-31,LOC_Os02g42880,GRMZM2G122937,0.2715,1.0628,5
os,zm,192,28751.0,5e-24,LOC_Os02g42880,GRMZM2G066997,0.2489,0.8117,5
os,zm,223,11487.0,4e-54,LOC_Os03g02040,GRMZM2G137352,0.1247,0.5953,15
os,zm,275,9651.0,8e-51,LOC_Os04g45070,GRMZM2G116538,0.1018,0.5084,5
os,zm,290,14871.0,6e-59,LOC_Os04g45070,GRMZM2G122937,0.0609,0.5046,5
os,zm,299,4986.0,2e-33,LOC_Os04g45070,GRMZM2G066997,0.2101,1.0094,5
ph,ph,205,356.0,1e-47,Phpat.007G073200,Phpat.011G052300,0.1981,2.1787,16
pt,pt,536,21253.0,4e-31,Potri.012G140800,Potri.015G143600,0.0819,0.2012,12
pt,pt,183,14568.0,6e-89,Potri.002G157700,Potri.014G081300,0.0641,0.3343,1
pt,pt,21,42231.0,9e-59,Potri.001G107000,Potri.003G124400,0.1377,0.1734,2
pt,rc,904,5681.0,3e-79,Potri.014G081300,30174.m009002,0.1011,0.6936,1
pt,rc,807,692.0,3e-14,Potri.012G140900,30190.m011183,0.6762,1.7471,2
pt,rc,271,6945.0,2e-36,Potri.003G124400,30190.m011183,0.2167,0.6298,2
pt,rc,201,5977.0,2e-63,Potri.002G157700,30174.m009002,0.1105,0.611,1
pt,sl,839,560.0,4e-25,Potri.015G143600,Solyc06g035920.2,0.2554,1.6735,12
pt,sl,805,1304.0,3e-51,Potri.014G081300,Solyc10g017540.2,0.3363,1.4142,1
pt,sl,759,5516.0,3e-56,Potri.014G081300,Solyc01g094370.2,0.2548,1.8336,1
pt,sl,719,567.0,5e-18,Potri.012G140800,Solyc06g035920.2,0.315,1.314,12
pt,sl,177,1082.0,6e-40,Potri.002G157700,Solyc10g017540.2,0.3201,1.6784,1
pt,sl,117,4556.0,2e-42,Potri.002G157700,Solyc01g094370.2,0.2427,1.4356,1
pt,st,702,208.0,1e-53,Potri.014G081300,PGSC0003DMC400018144,0.213,1.2996,1
pt,st,666,3738.0,1e-55,Potri.014G081300,PGSC0003DMC400000352,0.2514,1.5723,1
pt,st,199,950.0,4e-39,Potri.003G124400,PGSC0003DMC400005502,0.3923,2.3937,2
pt,st,132,606.0,1e-08,Potri.002G157700,PGSC0003DMC400037521,0.0,0.0,1
pt,st,110,3053.0,9e-42,Potri.002G157700,PGSC0003DMC400000352,0.2466,1.4405,1
pt,ta,37,8707.0,1e-16,Potri.001G107000,Thecc1EG016219,0.3163,1.3326,2
pt,ta,713,14727.0,6e-82,Potri.014G081300,Thecc1EG005370,0.1151,1.4673,1
pt,ta,644,3001.0,2e-122,Potri.012G140600,Thecc1EG015158,0.1471,1.1367,4
pt,ta,183,8064.0,6e-48,Potri.003G124400,Thecc1EG016219,0.2162,1.288,2
pt,ta,126,15007.0,9e-64,Potri.002G157700,Thecc1EG005370,0.1423,1.0523,1
pt,vv,780,6077.0,3e-65,Potri.014G081300,GSVIVT01026869001,0.1832,1.2054,1
pt,vv,698,3050.0,8e-93,Potri.012G140600,GSVIVT01028983001,0.1592,0.6107,4
pt,vv,216,3430.0,2e-28,Potri.003G124400,GSVIVT01019785001,0.3644,1.0558,2
pt,vv,134,5432.0,2e-47,Potri.002G157700,GSVIVT01026869001,0.2172,0.8507,1
pt,vv,65,3761.0,5e-09,Potri.001G107000,GSVIVT01019785001,0.354,1.2687,2
rc,sl,603,756.0,3e-42,30174.m009002,Solyc10g017540.2,0.3396,1.8339,1
rc,sl,588,5850.0,6e-53,30174.m009002,Solyc01g094370.2,0.2166,1.6918,1
rc,sl,548,1006.0,4e-15,30147.m013748,Solyc06g035910.1,0.2556,0.8484,3
rc,sl,533,1660.0,3e-50,30147.m013748,Solyc03g025850.2,0.1709,0.9619,3
rc,st,539,1591.0,3e-42,30147.m013748,PGSC0003DMC400025263,0.1537,1.0534,3
rc,st,603,2726.0,1e-40,30174.m009002,PGSC0003DMC400000352,0.2315,1.5862,1
rc,st,636,1941.0,9e-27,30190.m011183,PGSC0003DMC400005502,0.3216,1.3057,2
rc,ta,530,12105.0,2e-54,30147.m013748,Thecc1EG015160,0.1095,0.9291,3
rc,ta,575,7676.0,3e-33,30190.m011183,Thecc1EG016219,0.2697,1.4039,2
rc,ta,561,8651.0,3e-79,30174.m009002,Thecc1EG005370,0.0888,1.166,1
rc,vv,579,5452.0,7e-40,30147.m013748,GSVIVT01028980001,0.1236,0.9076,3
rc,vv,625,2775.0,1e-55,30174.m009002,GSVIVT01026869001,0.1792,0.9378,1
rc,vv,652,3484.0,2e-17,30190.m011183,GSVIVT01019785001,0.3559,1.1161,2
sl,sl,243,412.0,4e-46,Solyc05g048820.2,Solyc10g017540.2,0.2294,0.7708,1
sl,sl,162,674.0,1e-08,Solyc03g025850.2,Solyc06g035900.1,1.0277,1.7607,3
sl,sl,27,716.0,1e-43,Solyc01g094370.2,Solyc05g048820.2,0.2027,0.6551,1
sl,st,501,538.0,4e-69,Solyc10g017540.2,PGSC0003DMC400018144,0.0482,0.1544,1
sl,st,42,245.0,2e-37,Solyc01g094370.2,PGSC0003DMC400018144,0.1617,0.3799,1
sl,ta,491,1497.0,1e-46,Solyc10g017540.2,Thecc1EG005370,0.3603,1.5655,1
sl,ta,322,1757.0,2e-09,Solyc06g035900.1,Thecc1EG015160,0.8436,1.2405,3
sl,ta,171,2599.0,1e-37,Solyc03g025850.2,Thecc1EG015160,0.2696,1.5304,3
sl,ta,10,4684.0,1e-38,Solyc01g094370.2,Thecc1EG005370,0.2362,1.3169,1
sl,vv,319,694.0,5e-09,Solyc06g035900.1,GSVIVT01028980001,1.1866,2.1383,3
sl,vv,279,220.0,3e-41,Solyc05g048820.2,GSVIVT01026869001,0.2406,0.9911,1
sl,vv,169,2382.0,2e-43,Solyc03g025850.2,GSVIVT01028980001,0.2102,0.8415,3
sl,vv,24,4174.0,6e-43,Solyc01g094370.2,GSVIVT01026869001,0.2315,1.3524,1
st,st,6,217.0,2e-08,PGSC0003DMC400000352,PGSC0003DMC400037521,0.1603,0.8589,1
st,ta,448,1584.0,2e-45,PGSC0003DMC400005502,Thecc1EG016219,0.3111,0.0,2
st,ta,259,246.0,7e-15,PGSC0003DMC400037521,Thecc1EG005370,0.0986,0.0,1
st,ta,172,1701.0,3e-38,PGSC0003DMC400025263,Thecc1EG015160,0.1797,1.3409,3
st,ta,5,5190.0,2e-36,PGSC0003DMC400000352,Thecc1EG005370,0.2186,1.1808,1
st,vv,27,4964.0,8e-31,PGSC0003DMC400000352,GSVIVT01026869001,0.2248,1.4665,1
st,vv,206,1975.0,2e-36,PGSC0003DMC400025263,GSVIVT01028980001,0.1753,0.8821,3
st,vv,341,227.0,1e-09,PGSC0003DMC400037521,GSVIVT01026869001,0.1345,1.1349,1
ta,vv,240,4150.0,4e-26,Thecc1EG016219,GSVIVT01019785001,0.2997,1.2629,2
ta,vv,214,7475.0,1e-91,Thecc1EG015158,GSVIVT01028983001,0.1455,0.7731,4
ta,vv,214,7475.0,9e-29,Thecc1EG015160,GSVIVT01028980001,0.1437,1.081,3
ta,vv,16,6399.0,4e-72,Thecc1EG005370,GSVIVT01026869001,0.2027,0.9231,1
zm,zm,240,1813.0,1e-35,GRMZM2G066997,GRMZM2G122937,0.2341,0.8568,5
zm,zm,235,416.0,3e-40,GRMZM2G066997,GRMZM2G116538,0.302,0.7977,5
zm,zm,68,750.0,6e-73,GRMZM2G116538,GRMZM2G122937,0.0907,0.23,5
