SP1,SP2,BLOCK_NO,BLOCK_SCORE,E_VALUE,LOCUS_1,LOCUS_2,Ka,Ks,CLUSTER
pt,pt,382,1995.0,1e-58,Potri.006G016600,Potri.016G009100,0.1531,0.2443,65
pt,pt,377,5030.0,2e-23,Potri.006G046500,Potri.016G043000,0.1559,0.4708,28
pt,pt,339,8945.0,0.0,Potri.005G052700,Potri.013G040200,0.0654,0.3112,63
pt,pt,184,8078.0,0.0,Potri.002G117400,Potri.014G014700,0.0389,0.2537,3
pt,pt,147,27640.0,0.0,Potri.002G047500,Potri.005G215600,0.0469,0.2619,66
pt,pt,51,18500.0,0.0,Potri.001G233400,Potri.009G025700,0.0539,0.281,35
pt,pt,21,42231.0,0.0,Potri.001G020600,Potri.003G204000,0.0538,0.2408,13
pt,rc,901,6805.0,0.0,Potri.014G014700,30170.m013599,0.0536,0.5341,3
pt,rc,877,1666.0,0.0,Potri.014G101900,29742.m001369,0.0584,0.6355,2
pt,rc,197,6143.0,0.0,Potri.002G117400,30170.m013599,0.0691,0.5681,3
pt,sl,852,339.0,3e-06,Potri.016G043000,Solyc04g016260.2,0.0,0.0,28
pt,ta,413,582.0,1e-48,Potri.007G010100,Thecc1EG001029,0.1705,1.2743,4
pt,vv,465,219.0,2e-51,Potri.007G010100,GSVIVT01003439001,0.1925,1.2437,4
rc,rc,76,644.0,0.0,29844.m003207,29883.m001964,0.2225,2.3511,1
rc,st,129,259.0,0.0,29661.m000915,PGSC0003DMC400037277,0.2258,1.5975,6
rc,st,211,1445.0,0.0,29742.m001369,PGSC0003DMC400000269,0.091,1.1678,2
rc,st,315,662.0,5e-64,29844.m003209,PGSC0003DMC400065934,0.499,1.4555,18
rc,st,457,276.0,0.0,30039.m000229,PGSC0003DMC400027253,0.1301,1.8479,14
rc,st,457,276.0,1e-130,30039.m000230,PGSC0003DMC400027252,0.1396,2.2353,24
rc,vv,143,341.0,2e-165,29661.m000915,GSVIVT01009350001,0.2019,1.345,6
rc,vv,226,1813.0,0.0,29742.m001369,GSVIVT01027195001,0.0926,0.9778,2
rc,vv,327,381.0,8e-46,29844.m003209,GSVIVT01021801001,1.3074,1.7207,18
rc,vv,329,3388.0,2e-53,29844.m003209,GSVIVT01018061001,0.6975,2.0844,18
rc,vv,607,13873.0,0.0,30170.m013599,GSVIVT01009320001,0.0683,0.8053,3
rc,vv,607,13873.0,3e-162,30170.m013745,GSVIVT01009351001,0.1009,0.8246,22
sl,sl,220,389.0,0.0,Solyc04g016260.2,Solyc10g079300.1,0.1064,0.6059,28
sl,sl,97,558.0,0.0,Solyc02g064680.2,Solyc04g077870.2,0.1496,2.2474,5
sl,sl,96,1378.0,0.0,Solyc02g092450.2,Solyc04g077870.2,0.1502,2.1324,5
sl,sl,74,874.0,0.0,Solyc02g064680.2,Solyc02g092450.2,0.0725,0.6023,5
sl,st,537,6413.0,1e-177,Solyc11g072880.1,PGSC0003DMC400027252,0.0494,0.1593,24
sl,st,451,661.0,2e-139,Solyc09g082870.1,PGSC0003DMC400068457,0.4975,2.8888,44
sl,st,451,661.0,2e-47,Solyc09g082880.1,PGSC0003DMC400061264,0.6839,1.6962,56
sl,st,438,406.0,2e-47,Solyc09g082880.1,PGSC0003DMC400061264,0.6839,1.6962,56
sl,st,66,10760.0,0.0,Solyc02g090560.2,PGSC0003DMC400017700,0.0981,0.1659,67
sl,st,2,45624.0,0.0,Solyc01g096190.2,PGSC0003DMC400000270,0.043,0.1057,2
sl,vv,24,4174.0,0.0,Solyc01g096190.2,GSVIVT01027195001,0.0849,1.0101,2
st,st,11,218.0,2e-142,PGSC0003DMC400033761,PGSC0003DMC400065934,0.43,-1.0,18
st,st,11,218.0,0.0,PGSC0003DMC400033760,PGSC0003DMC400068457,0.3089,2.7651,44
st,st,22,762.0,0.0,PGSC0003DMC400023079,PGSC0003DMC400037126,0.0662,0.5568,6
st,ta,5,5190.0,0.0,PGSC0003DMC400000270,Thecc1EG005094,0.1226,1.3804,2
st,vv,27,4964.0,0.0,PGSC0003DMC400000269,GSVIVT01027195001,0.0802,0.9806,2
st,vv,136,1925.0,1e-175,PGSC0003DMC400037126,GSVIVT01009350001,0.1525,1.3081,6
st,vv,138,310.0,0.0,PGSC0003DMC400023079,GSVIVT01009350001,0.1432,1.2672,6
st,vv,138,310.0,2e-77,PGSC0003DMC400023080,GSVIVT01009351001,0.213,1.6761,22
st,vv,273,11290.0,0.0,PGSC0003DMC400037277,GSVIVT01009350001,0.1147,0.8314,6
st,vv,304,355.0,0.0,PGSC0003DMC400022498,GSVIVT01033238001,0.1857,1.2527,15
st,vv,655,228.0,0.0,PGSC0003DMC400014319,GSVIVT01033238001,0.1972,1.2768,15
ta,ta,140,2706.0,0.0,Thecc1EG022034,Thecc1EG041938,0.1248,1.4858,9
ta,ta,43,2622.0,0.0,Thecc1EG000789,Thecc1EG034712,0.1218,1.4245,5
ta,ta,24,2807.0,0.0,Thecc1EG004258,Thecc1EG020728,0.1892,3.3228,46
ta,vv,314,1721.0,3e-149,Thecc1EG026362,GSVIVT01021804001,0.4986,1.5505,26
ta,vv,65,434.0,0.0,Thecc1EG001029,GSVIVT01003439001,0.1249,1.0116,4
ta,zm,363,482.0,0.0,Thecc1EG041938,GRMZM2G056014,0.2077,0.0,9
ta,zm,237,286.0,0.0,Thecc1EG022034,GRMZM2G056014,0.2057,0.0,9
vv,vv,94,676.0,0.0,GSVIVT01018058001,GSVIVT01021804001,0.3323,1.9659,26
vv,vv,94,676.0,2e-21,GSVIVT01018059001,GSVIVT01021803001,0.2832,1.9173,1
vv,zm,310,267.0,0.0,GSVIVT01025583001,GRMZM2G056014,0.1821,0.0,9
vv,zm,252,836.0,0.0,GSVIVT01025062001,GRMZM2G162426,0.1773,3.8552,19
vv,zm,229,1049.0,2e-144,GSVIVT01025062001,GRMZM2G141704,0.1218,2.4981,19
zm,zm,95,3877.0,0.0,GRMZM2G140328,GRMZM2G391042,0.0221,0.1696,53
zm,zm,49,4385.0,0.0,GRMZM2G141704,GRMZM2G162426,0.012,0.1983,19
zm,zm,17,363.0,0.0,GRMZM2G118919,GRMZM2G317270,0.0299,0.1897,68
zm,zm,5,281.0,0.0,GRMZM2G352695,GRMZM5G836886,0.2374,1.0443,30
zm,zm,396,2602.0,0.0,GRMZM2G162426,GRMZM2G428096,0.0146,0.1411,19
zm,zm,351,2686.0,0.0,GRMZM2G028812,GRMZM2G476000,0.0309,0.2181,69
