SP1,SP2,BLOCK_NO,BLOCK_SCORE,E_VALUE,LOCUS_1,LOCUS_2,Ka,Ks,CLUSTER
fv,gm,512,1164.0,0.0,mrna29734,Glyma.13G176900,0.274,1.6296,1
fv,gm,509,2296.0,0.0,mrna29734,Glyma.13G236700,0.2654,1.4006,1
fv,gm,406,1081.0,0.0,mrna29734,Glyma.07G199500,0.284,1.6932,1
fv,gm,328,227.0,0.0,mrna17626,Glyma.16G092600,0.1996,1.1259,4
fv,gm,65,1202.0,0.0,mrna11357,Glyma.07G127100,0.2857,1.3181,9
fv,gm,3,1713.0,0.0,mrna11357,Glyma.01G004800,0.2916,1.2503,9
fv,gr,809,2085.0,8e-100,mrna09575,Gorai.006G169000,0.1014,1.047,2
fv,gr,628,1478.0,5e-133,mrna01822,Gorai.008G262600,0.0,0.0,6
fv,gr,597,517.0,1e-134,mrna01822,Gorai.007G017900,0.0,0.0,6
fv,gr,562,872.0,5e-136,mrna01822,Gorai.004G127000,0.3749,2.481,6
fv,gr,531,473.0,1e-156,mrna24666,Gorai.011G019100,0.3599,1.7996,16
fv,gr,487,371.0,0.0,mrna05892,Gorai.006G237200,0.2873,1.0836,5
fv,gr,475,230.0,0.0,mrna03872,Gorai.005G138000,0.2109,1.5408,3
fv,gr,459,1567.0,0.0,mrna00659,Gorai.005G183100,0.3054,1.2506,14
fv,gr,298,1074.0,0.0,mrna29734,Gorai.011G029600,0.2678,1.4344,1
fv,gr,183,584.0,0.0,mrna17626,Gorai.004G225900,0.1913,1.1369,4
fv,gr,119,730.0,0.0,mrna17626,Gorai.001G186800,0.1756,1.0982,4
fv,gr,84,1500.0,0.0,mrna05569,Gorai.008G088500,0.3006,1.0573,21
fv,gr,11,1447.0,0.0,mrna11357,Gorai.010G080000,0.2469,1.3319,9
fv,lj,164,277.0,4e-169,mrna24666,chr4.CM1616.370.nc,0.331,1.3049,16
fv,lj,104,432.0,0.0,mrna29734,chr6.CM0114.140.nc,0.2669,1.3012,1
fv,mt,528,275.0,0.0,mrna18098,Medtr7g100630,0.1496,1.1168,2
fv,mt,497,1787.0,1e-95,mrna09575,Medtr7g100630,0.0997,1.198,2
fv,mt,410,1879.0,6e-93,mrna09575,Medtr1g066950,0.1302,1.5435,2
fv,mt,400,1306.0,0.0,mrna18098,Medtr1g066950,0.1558,1.1724,2
fv,mt,349,276.0,5e-167,mrna24666,Medtr4g092070,0.3335,1.6797,16
fv,mt,301,1177.0,1e-30,mrna22901,Medtr8g015290,1.2211,3.5807,41
fv,mt,288,673.0,0.0,mrna03872,Medtr5g053610,0.2532,1.3149,3
fv,mt,156,2118.0,0.0,mrna29734,Medtr2g014290,0.2818,1.35,1
fv,mt,142,671.0,0.0,mrna17626,Medtr7g057170,0.2083,1.0964,4
fv,pt,889,4146.0,1e-55,mrna23366,Potri.010G213100,0.5479,1.2597,70
fv,pt,787,1044.0,0.0,mrna18098,Potri.016G084900,0.1274,0.8911,2
fv,pt,782,1635.0,2e-97,mrna09575,Potri.016G084900,0.0761,1.0032,2
fv,pt,698,2761.0,3e-103,mrna09575,Potri.006G132100,0.0605,0.9024,2
fv,pt,691,468.0,0.0,mrna18098,Potri.006G132100,0.1262,0.9139,2
fv,pt,570,1221.0,2e-130,mrna01822,Potri.011G147100,0.0,0.0,6
fv,pt,512,1302.0,4e-127,mrna01822,Potri.001G454800,0.3903,3.7811,6
fv,pt,457,777.0,0.0,mrna05892,Potri.010G090800,0.2678,1.1793,5
fv,pt,453,5383.0,0.0,mrna03872,Potri.010G129300,0.2247,1.3876,3
fv,pt,446,699.0,0.0,mrna05892,Potri.008G150200,0.2706,1.293,5
fv,pt,440,3834.0,0.0,mrna03872,Potri.008G117000,0.2163,1.4845,3
fv,pt,338,2739.0,0.0,mrna29734,Potri.011G056800,0.2478,1.2454,1
fv,pt,324,1003.0,0.0,mrna28580,Potri.009G102300,0.2577,1.5852,7
fv,pt,291,2744.0,0.0,mrna29734,Potri.004G047300,0.2528,1.327,1
fv,pt,119,2860.0,0.0,mrna17626,Potri.002G242700,0.1484,1.0823,4
fv,rc,253,1175.0,0.0,mrna05892,29844.m003360,0.2803,1.3091,5
fv,rc,244,797.0,0.0,mrna03872,29738.m001049,0.2515,1.4881,3
fv,rc,238,264.0,3e-160,mrna00659,29631.m000999,0.2674,1.0422,14
fv,rc,225,830.0,0.0,mrna29734,30190.m011324,0.2412,1.1825,1
fv,rc,179,1044.0,0.0,mrna28580,29801.m003189,0.2608,1.7094,7
fv,rc,142,1446.0,0.0,mrna17626,30204.m001755,0.1426,1.1038,4
fv,sl,433,971.0,5e-95,mrna25622,Solyc03g121230.2,0.0,0.0,12
fv,sl,278,339.0,0.0,mrna05892,Solyc09g075730.2,0.3147,2.1908,5
fv,sl,259,1864.0,0.0,mrna00659,Solyc05g005660.1,0.3859,1.4891,14
fv,sl,258,3625.0,0.0,mrna03872,Solyc05g009800.2,0.2509,2.807,3
fv,sl,252,880.0,0.0,mrna22902,Solyc03g121230.2,0.4662,2.7931,12
fv,sl,174,209.0,0.0,mrna29734,Solyc03g006330.2,0.286,1.7516,1
fv,sl,160,2157.0,0.0,mrna29734,Solyc02g077850.2,0.2733,1.5245,1
fv,sl,144,533.0,0.0,mrna28580,Solyc01g108270.2,0.3482,1.5892,7
fv,sl,10,2324.0,0.0,mrna05569,Solyc02g091590.2,0.3716,1.4804,21
fv,st,432,1182.0,4e-172,mrna25622,PGSC0003DMC400004649,0.5716,2.9206,12
fv,st,292,418.0,0.0,mrna05892,PGSC0003DMC400055039,0.3144,2.4298,5
fv,st,275,1859.0,1e-178,mrna00659,PGSC0003DMC400007340,0.3383,1.2559,14
fv,st,274,3021.0,0.0,mrna03872,PGSC0003DMC400001546,0.252,3.1572,3
fv,st,260,956.0,0.0,mrna22902,PGSC0003DMC400004649,0.4949,2.3974,12
fv,st,178,248.0,0.0,mrna29734,PGSC0003DMC400022695,0.2941,1.5978,1
fv,st,173,315.0,0.0,mrna29734,PGSC0003DMC400051759,0.275,1.7125,1
fv,st,151,487.0,0.0,mrna28580,PGSC0003DMC400044720,0.3743,1.558,7
fv,st,126,454.0,4e-82,mrna17626,PGSC0003DMC400030844,0.2549,1.4701,4
fv,st,10,2552.0,5e-153,mrna05569,PGSC0003DMC400053403,0.3178,1.3263,21
fv,ta,310,554.0,2e-135,mrna24666,Thecc1EG030071,0.3424,1.4567,16
fv,ta,285,2095.0,1e-146,mrna01822,Thecc1EG015561,0.4053,2.0361,6
fv,ta,243,1827.0,0.0,mrna05892,Thecc1EG020572,0.2717,1.1502,5
fv,ta,216,546.0,0.0,mrna00659,Thecc1EG010245,0.3018,1.0573,14
fv,ta,212,1809.0,0.0,mrna03872,Thecc1EG011864,0.2143,1.3291,3
fv,ta,184,2406.0,4e-60,mrna14005,Thecc1EG041930,0.9884,2.7578,19
fv,ta,158,3059.0,0.0,mrna29734,Thecc1EG029824,0.2689,1.2947,1
fv,ta,53,4019.0,0.0,mrna17626,Thecc1EG002929,0.1614,0.9454,4
fv,vv,345,269.0,1e-91,mrna24666,GSVIVT01006397001,0.3007,0.6993,16
fv,vv,251,2092.0,0.0,mrna05892,GSVIVT01017926001,0.2486,1.3353,5
fv,vv,221,4063.0,0.0,mrna03872,GSVIVT01011948001,0.2249,1.1936,3
fv,vv,216,1990.0,8e-159,mrna00659,GSVIVT01020230001,0.2103,0.8157,14
fv,vv,183,1043.0,0.0,mrna28580,GSVIVT01031750001,0.2649,1.3451,7
fv,vv,136,2788.0,0.0,mrna29734,GSVIVT01021096001,0.2312,1.126,1
fv,vv,125,737.0,0.0,mrna17626,GSVIVT01028662001,0.1718,0.9411,4
gm,gm,5,1017.0,0.0,Glyma.01G087700,Glyma.02G099800,0.019,0.2057,3
gm,gm,49,1674.0,0.0,Glyma.01G004800,Glyma.07G127100,0.0354,0.0925,9
gm,gm,66,3890.0,0.0,Glyma.01G020100,Glyma.09G202300,0.0236,0.1071,20
gm,gm,178,2581.0,0.0,Glyma.02G132800,Glyma.07G212200,0.041,0.1431,63
gm,gm,347,9420.0,0.0,Glyma.03G177600,Glyma.10G048800,0.0893,0.5416,2
gm,gm,376,5278.0,0.0,Glyma.03G177600,Glyma.13G136700,0.0824,0.5225,2
gm,gm,409,42241.0,0.0,Glyma.03G177600,Glyma.19G178400,0.0132,0.1352,2
gm,gm,570,21948.0,0.0,Glyma.05G144400,Glyma.08G100800,0.0167,0.1455,85
gm,gm,790,4098.0,9e-54,Glyma.07G014000,Glyma.08G198900,0.4543,1.8837,96
gm,gm,840,3976.0,0.0,Glyma.07G199500,Glyma.13G236700,0.117,0.5254,1
gm,gm,841,3737.0,0.0,Glyma.07G199500,Glyma.13G176900,0.0352,0.0855,1
gm,gm,856,3783.0,0.0,Glyma.07G199500,Glyma.15G076900,0.1189,0.5028,1
gm,gm,861,1792.0,0.0,Glyma.07G013700,Glyma.15G021300,0.4412,2.1765,8
gm,gm,929,3998.0,2e-20,Glyma.08G198200,Glyma.13G352900,0.4931,2.136,35
gm,gm,956,4430.0,2e-128,Glyma.08G197700,Glyma.15G021800,0.4715,1.8399,41
gm,gm,956,4430.0,3e-124,Glyma.08G197800,Glyma.15G021400,0.2908,0.9416,32
gm,gm,956,4430.0,2e-39,Glyma.08G198000,Glyma.15G021300,0.623,0.0,8
gm,gm,957,4414.0,9e-28,Glyma.08G161400,Glyma.15G266400,0.9573,1.3952,44
gm,gm,1102,9393.0,0.0,Glyma.10G048800,Glyma.13G136700,0.0162,0.0888,2
gm,gm,1133,8853.0,0.0,Glyma.10G048800,Glyma.19G178400,0.0913,0.5825,2
gm,gm,1157,35199.0,0.0,Glyma.10G250000,Glyma.20G143600,0.0376,0.1663,62
gm,gm,1224,15353.0,0.0,Glyma.11G246200,Glyma.18G011000,0.0153,0.0811,18
gm,gm,1249,1199.0,0.0,Glyma.12G074600,Glyma.13G331300,0.1582,0.5194,10
gm,gm,1281,630.0,0.0,Glyma.12G074600,Glyma.15G042900,0.1366,0.5406,10
gm,gm,1302,600.0,0.0,Glyma.12G074600,Glyma.U033500,0.0198,0.1056,10
gm,gm,1303,2023.0,0.0,Glyma.13G176900,Glyma.13G236700,0.1142,0.4915,1
gm,gm,1328,15580.0,0.0,Glyma.13G236700,Glyma.15G076900,0.0309,0.1194,1
gm,gm,1329,13713.0,0.0,Glyma.13G331300,Glyma.15G042900,0.159,0.3295,10
gm,gm,1329,13713.0,0.0,Glyma.13G352700,Glyma.15G021400,0.4704,2.0825,32
gm,gm,1329,13713.0,0.0,Glyma.13G352800,Glyma.15G021300,0.4244,2.2917,8
gm,gm,1330,1949.0,0.0,Glyma.13G176900,Glyma.15G076900,0.1193,0.4876,1
gm,gm,1359,5005.0,0.0,Glyma.13G136700,Glyma.19G178400,0.0865,0.546,2
gm,gm,1379,318.0,0.0,Glyma.13G331300,Glyma.U033500,0.1642,0.567,10
gm,gr,1490,2698.0,0.0,Glyma.19G178400,Gorai.006G169000,0.1456,1.2212,2
gm,gr,1175,1683.0,0.0,Glyma.15G076900,Gorai.011G029600,0.1878,1.097,1
gm,gr,1074,212.0,0.0,Glyma.13G176900,Gorai.006G087900,0.266,1.0804,1
gm,gr,1073,412.0,0.0,Glyma.13G236700,Gorai.006G087900,0.2488,1.1045,1
gm,gr,1072,536.0,0.0,Glyma.13G136700,Gorai.006G169000,0.128,1.2718,2
gm,gr,1020,1366.0,0.0,Glyma.13G176900,Gorai.011G029600,0.1908,1.058,1
gm,gr,1019,1754.0,0.0,Glyma.13G236700,Gorai.011G029600,0.1804,1.1232,1
gm,gr,795,577.0,0.0,Glyma.10G048800,Gorai.006G169000,0.1435,1.3123,2
gm,gr,672,1438.0,3e-52,Glyma.08G198600,Gorai.009G138400,0.5602,1.5104,17
gm,gr,603,573.0,3e-156,Glyma.08G061900,Gorai.011G019100,0.3178,1.848,16
gm,gr,598,2043.0,3e-48,Glyma.08G198500,Gorai.011G069900,0.6498,2.1118,30
gm,gr,518,1716.0,0.0,Glyma.07G199500,Gorai.011G029600,0.1968,1.0459,1
gm,gr,510,475.0,0.0,Glyma.07G127100,Gorai.010G080000,0.2992,1.2926,9
gm,gr,215,2773.0,0.0,Glyma.03G177600,Gorai.006G169000,0.1427,1.2104,2
gm,gr,5,735.0,0.0,Glyma.01G004800,Gorai.010G080000,0.3057,1.2326,9
gm,lj,761,431.0,0.0,Glyma.15G076900,chr6.CM0114.140.nc,0.0752,0.302,1
gm,lj,675,594.0,0.0,Glyma.13G236700,chr6.CM0114.140.nc,0.07,0.3507,1
gm,lj,429,975.0,0.0,Glyma.09G202300,chr2.CM0177.340.nc,0.0894,0.318,20
gm,lj,398,469.0,0.0,Glyma.08G061900,chr4.CM1616.370.nc,0.1483,0.3321,16
gm,lj,344,223.0,0.0,Glyma.07G199500,chr6.CM0114.140.nc,0.1256,0.5078,1
gm,lj,17,855.0,0.0,Glyma.01G020100,chr2.CM0177.340.nc,0.083,0.3465,20
gm,mt,1059,20317.0,0.0,Glyma.20G186100,Medtr1g093630,0.1432,0.725,86
gm,mt,1059,20317.0,0.0,Glyma.20G143600,Medtr1g104850,0.1038,0.6069,62
gm,mt,819,20327.0,0.0,Glyma.15G076900,Medtr2g014290,0.0845,0.3483,1
gm,mt,717,1521.0,0.0,Glyma.13G176900,Medtr2g014290,0.1316,0.4866,1
gm,mt,714,11308.0,0.0,Glyma.13G236700,Medtr2g014290,0.082,0.4081,1
gm,mt,543,22949.0,0.0,Glyma.10G250000,Medtr1g104850,0.1085,0.5604,62
gm,mt,517,5076.0,0.0,Glyma.09G202300,Medtr5g030920,0.1119,0.3775,20
gm,mt,440,5663.0,0.0,Glyma.08G061900,Medtr4g092070,0.1595,0.4103,16
gm,mt,422,392.0,9e-138,Glyma.08G161400,Medtr2g062700,0.18,0.6173,44
gm,mt,380,9964.0,0.0,Glyma.07G212200,Medtr4g086250,0.1521,0.5526,63
gm,mt,359,2815.0,0.0,Glyma.07G199500,Medtr2g014290,0.139,0.4917,1
gm,mt,115,574.0,0.0,Glyma.02G099800,Medtr5g053610,0.0999,0.8516,3
gm,mt,99,1932.0,0.0,Glyma.02G132800,Medtr4g086250,0.1544,0.5957,63
gm,mt,36,678.0,0.0,Glyma.01G087700,Medtr5g053610,0.1019,0.7814,3
gm,mt,27,10700.0,0.0,Glyma.01G020100,Medtr5g030920,0.1077,0.3687,20
gm,os,395,206.0,2e-41,Glyma.08G198700,LOC_Os05g45000,0.7401,0.0,99
gm,pt,1371,2096.0,0.0,Glyma.15G076900,Potri.011G056800,0.172,0.8577,1
gm,pt,1337,2167.0,0.0,Glyma.15G076900,Potri.004G047300,0.166,0.7873,1
gm,pt,1211,1384.0,0.0,Glyma.13G176900,Potri.011G056800,0.1881,0.7956,1
gm,pt,1210,2336.0,0.0,Glyma.13G236700,Potri.011G056800,0.17,0.8689,1
gm,pt,1155,1926.0,0.0,Glyma.13G176900,Potri.004G047300,0.1884,0.7719,1
gm,pt,1154,2309.0,0.0,Glyma.13G236700,Potri.004G047300,0.1686,0.8094,1
gm,pt,571,1866.0,0.0,Glyma.07G199500,Potri.011G056800,0.1891,0.8494,1
gm,pt,524,2309.0,0.0,Glyma.07G199500,Potri.004G047300,0.1864,0.7806,1
gm,pt,130,823.0,0.0,Glyma.02G099800,Potri.010G129300,0.236,1.1749,3
gm,pt,112,773.0,0.0,Glyma.02G099800,Potri.008G117000,0.2379,1.1938,3
gm,pt,48,507.0,0.0,Glyma.01G087700,Potri.010G129300,0.2273,1.2771,3
gm,pt,39,604.0,0.0,Glyma.01G087700,Potri.008G117000,0.2328,1.1567,3
gm,rc,7,358.0,0.0,Glyma.01G020100,28333.m000564,0.28,1.2635,20
gm,rc,31,830.0,0.0,Glyma.01G087700,29738.m001049,0.2559,1.2434,3
gm,rc,135,715.0,0.0,Glyma.02G099800,29738.m001049,0.2535,1.3051,3
gm,rc,584,944.0,0.0,Glyma.07G199500,30190.m011324,0.204,0.9955,1
gm,rc,695,397.0,0.0,Glyma.09G202300,28333.m000564,0.2905,1.1186,20
gm,rc,1153,1259.0,0.0,Glyma.13G236700,30190.m011324,0.1766,0.9067,1
gm,rc,1154,1065.0,0.0,Glyma.13G176900,30190.m011324,0.2011,0.9706,1
gm,rc,1278,1056.0,0.0,Glyma.15G076900,30190.m011324,0.1785,0.973,1
gm,sl,1645,391.0,0.0,Glyma.U033500,Solyc11g072910.1,0.2261,1.6572,10
gm,sl,1544,3357.0,0.0,Glyma.19G178400,Solyc09g007280.2,0.1866,1.691,2
gm,sl,1285,733.0,0.0,Glyma.15G042900,Solyc11g072910.1,0.2628,1.811,10
gm,sl,1259,715.0,0.0,Glyma.15G042900,Solyc06g005230.1,0.0,0.0,10
gm,sl,1245,1062.0,0.0,Glyma.15G076900,Solyc03g006330.2,0.245,1.4263,1
gm,sl,1238,4281.0,0.0,Glyma.15G076900,Solyc02g077850.2,0.2134,1.5702,1
gm,sl,1119,2963.0,0.0,Glyma.13G136700,Solyc09g007280.2,0.1859,1.5547,2
gm,sl,1065,370.0,0.0,Glyma.13G176900,Solyc03g006330.2,0.252,1.5256,1
gm,sl,1061,1015.0,0.0,Glyma.13G236700,Solyc03g006330.2,0.2542,1.3333,1
gm,sl,1049,2177.0,0.0,Glyma.13G176900,Solyc02g077850.2,0.2375,1.6066,1
gm,sl,1048,4801.0,0.0,Glyma.13G236700,Solyc02g077850.2,0.213,1.5809,1
gm,sl,1023,741.0,0.0,Glyma.12G074600,Solyc11g072910.1,0.2253,1.7692,10
gm,sl,845,3539.0,0.0,Glyma.10G048800,Solyc09g007280.2,0.1933,1.6596,2
gm,sl,541,511.0,0.0,Glyma.07G199500,Solyc03g006330.2,0.2423,1.6209,1
gm,sl,528,3253.0,0.0,Glyma.07G199500,Solyc02g077850.2,0.236,1.6842,1
gm,sl,219,3799.0,0.0,Glyma.03G177600,Solyc09g007280.2,0.1904,1.5987,2
gm,sl,125,828.0,0.0,Glyma.02G099800,Solyc05g009800.2,0.2647,2.1762,3
gm,sl,38,1271.0,0.0,Glyma.01G087700,Solyc05g009800.2,0.2699,2.3492,3
gm,st,26,1098.0,0.0,Glyma.01G087700,PGSC0003DMC400001546,0.2633,2.6926,3
gm,st,85,737.0,0.0,Glyma.02G099800,PGSC0003DMC400001546,0.2656,2.1654,3
gm,st,140,1316.0,0.0,Glyma.03G177600,PGSC0003DMC400003110,0.186,1.5775,2
gm,st,515,796.0,0.0,Glyma.10G048800,PGSC0003DMC400003110,0.1906,1.6252,2
gm,st,575,781.0,0.0,Glyma.11G246200,PGSC0003DMC400019023,0.1762,1.5004,18
gm,st,705,721.0,0.0,Glyma.13G136700,PGSC0003DMC400003110,0.1832,1.5738,2
gm,st,797,252.0,2e-70,Glyma.15G021900,PGSC0003DMC400008571,0.5395,1.4654,34
gm,st,922,738.0,0.0,Glyma.18G011000,PGSC0003DMC400019023,0.1766,1.5489,18
gm,st,978,1450.0,0.0,Glyma.19G178400,PGSC0003DMC400003110,0.184,1.6816,2
gm,ta,1408,7991.0,0.0,Glyma.19G178400,Thecc1EG022082,0.141,1.2066,2
gm,ta,1319,1837.0,0.0,Glyma.18G011000,Thecc1EG010695,0.1627,1.0934,18
gm,ta,1179,973.0,0.0,Glyma.16G092600,Thecc1EG002929,0.1913,0.9493,4
gm,ta,1145,6098.0,0.0,Glyma.15G076900,Thecc1EG029824,0.1866,0.93,1
gm,ta,1139,4275.0,0.0,Glyma.15G021300,Thecc1EG028924,0.4838,1.6786,8
gm,ta,1139,4275.0,2e-13,Glyma.15G021600,Thecc1EG028959,1.3133,3.5827,35
gm,ta,992,3097.0,0.0,Glyma.13G176900,Thecc1EG029824,0.1919,0.9389,1
gm,ta,991,6298.0,0.0,Glyma.13G236700,Thecc1EG029824,0.1789,0.9602,1
gm,ta,984,4800.0,0.0,Glyma.13G136700,Thecc1EG022082,0.1397,1.0626,2
gm,ta,802,1917.0,0.0,Glyma.11G246200,Thecc1EG010695,0.1675,1.2226,18
gm,ta,753,8203.0,0.0,Glyma.10G048800,Thecc1EG022082,0.1488,1.1632,2
gm,ta,587,4565.0,4e-21,Glyma.08G198200,Thecc1EG028959,0.5683,4.9124,35
gm,ta,587,4565.0,7e-86,Glyma.08G198100,Thecc1EG028960,0.4023,1.3387,56
gm,ta,580,1242.0,4e-137,Glyma.08G061900,Thecc1EG030071,0.3513,1.6125,16
gm,ta,513,1293.0,0.0,Glyma.07G127100,Thecc1EG037727,0.2686,1.2308,9
gm,ta,494,2854.0,0.0,Glyma.07G013700,Thecc1EG028924,0.5041,1.8113,8
gm,ta,493,4171.0,0.0,Glyma.07G199500,Thecc1EG029824,0.1964,0.925,1
gm,ta,202,9050.0,0.0,Glyma.03G177600,Thecc1EG022082,0.1445,1.0864,2
gm,ta,94,1070.0,0.0,Glyma.02G099800,Thecc1EG011864,0.2374,1.21,3
gm,ta,60,1886.0,0.0,Glyma.01G004800,Thecc1EG037727,0.2709,1.1617,9
gm,ta,14,1682.0,0.0,Glyma.01G087700,Thecc1EG011864,0.246,1.2166,3
gm,vv,3,1908.0,0.0,Glyma.01G087700,GSVIVT01011948001,0.2592,1.1426,3
gm,vv,64,338.0,0.0,Glyma.01G020100,GSVIVT01003848001,0.2835,1.2294,20
gm,vv,80,1031.0,0.0,Glyma.02G099800,GSVIVT01011948001,0.2646,1.1962,3
gm,vv,478,1277.0,0.0,Glyma.07G199500,GSVIVT01021096001,0.1991,0.9323,1
gm,vv,651,4548.0,6e-20,Glyma.08G198200,GSVIVT01016918001,0.5232,1.233,35
gm,vv,662,325.0,2e-98,Glyma.08G061900,GSVIVT01006397001,0.3031,1.0362,16
gm,vv,743,377.0,0.0,Glyma.09G202300,GSVIVT01003848001,0.2921,1.0837,20
gm,vv,834,412.0,0.0,Glyma.10G048800,GSVIVT01025552001,0.1504,0.9359,2
gm,vv,838,1546.0,0.0,Glyma.11G246200,GSVIVT01010298001,0.1621,1.0053,18
gm,vv,1006,3013.0,0.0,Glyma.13G236700,GSVIVT01021096001,0.1819,0.9538,1
gm,vv,1007,1359.0,0.0,Glyma.13G176900,GSVIVT01021096001,0.2008,0.8788,1
gm,vv,1094,412.0,0.0,Glyma.13G136700,GSVIVT01025552001,0.1452,0.9705,2
gm,vv,1171,2687.0,0.0,Glyma.15G076900,GSVIVT01021096001,0.1875,0.9184,1
gm,vv,1234,3824.0,2e-28,Glyma.15G021600,GSVIVT01016918001,0.4527,2.3956,35
gm,vv,1379,1422.0,0.0,Glyma.18G011000,GSVIVT01010298001,0.1633,0.9092,18
gr,gr,46,529.0,0.0,Gorai.001G186800,Gorai.004G225900,0.0965,0.4775,4
gr,gr,224,669.0,0.0,Gorai.002G007900,Gorai.005G238300,0.2119,0.9868,64
gr,gr,433,495.0,8e-174,Gorai.004G127000,Gorai.007G017900,0.2476,0.9963,6
gr,gr,468,280.0,0.0,Gorai.004G127000,Gorai.008G262600,0.1734,0.7364,6
gr,gr,490,299.0,3e-35,Gorai.004G003400,Gorai.009G102600,1.4008,-1.0,19
gr,gr,574,967.0,0.0,Gorai.006G087900,Gorai.011G029600,0.1356,0.4894,1
gr,gr,706,2226.0,0.0,Gorai.007G017900,Gorai.008G262600,0.1907,0.684,6
gr,lj,73,231.0,0.0,Gorai.011G029600,chr6.CM0114.140.nc,0.1904,0.998,1
gr,mt,778,394.0,4e-45,Gorai.009G138400,Medtr8g015150,0.5592,1.8351,17
gr,mt,536,2648.0,0.0,Gorai.006G169000,Medtr7g100630,0.1632,1.2654,2
gr,mt,487,965.0,0.0,Gorai.006G169000,Medtr1g066950,0.1662,1.3091,2
gr,mt,171,869.0,8e-34,Gorai.011G069900,Medtr8g014930,0.6776,0.0,30
gr,mt,154,376.0,1e-159,Gorai.011G019100,Medtr4g092070,0.3298,1.8621,16
gr,mt,124,793.0,0.0,Gorai.011G029600,Medtr2g014290,0.2056,1.0319,1
gr,os,59,217.0,2e-40,Gorai.011G069900,LOC_Os05g44950,0.7617,0.0,30
gr,pt,1078,1351.0,2e-18,Gorai.009G138500,Potri.001G191700,0.2794,1.341,33
gr,pt,1036,532.0,2e-140,Gorai.008G262600,Potri.011G147100,0.3177,1.8786,6
gr,pt,968,608.0,7e-134,Gorai.008G262600,Potri.001G454800,0.3546,1.6934,6
gr,pt,917,255.0,1e-137,Gorai.007G017900,Potri.011G147100,0.3533,2.2438,6
gr,pt,863,251.0,1e-135,Gorai.007G017900,Potri.001G454800,0.3834,2.0136,6
gr,pt,846,1019.0,0.0,Gorai.006G169000,Potri.016G084900,0.1133,0.9242,2
gr,pt,822,324.0,0.0,Gorai.006G087900,Potri.011G056800,0.2169,1.0251,1
gr,pt,814,1900.0,0.0,Gorai.006G237200,Potri.010G090800,0.2522,1.1623,5
gr,pt,791,1828.0,0.0,Gorai.006G237200,Potri.008G150200,0.2567,1.059,5
gr,pt,783,1522.0,0.0,Gorai.006G169000,Potri.006G132100,0.1245,0.9793,2
gr,pt,774,568.0,0.0,Gorai.006G087900,Potri.004G047300,0.2112,0.9885,1
gr,pt,736,341.0,0.0,Gorai.005G138000,Potri.010G129300,0.1843,1.1457,3
gr,pt,728,1942.0,0.0,Gorai.005G173400,Potri.010G052800,0.1398,1.0293,29
gr,pt,709,302.0,0.0,Gorai.005G138000,Potri.008G117000,0.1797,1.1973,3
gr,pt,705,1346.0,0.0,Gorai.005G173400,Potri.008G181200,0.1361,1.0805,29
gr,pt,633,570.0,1e-141,Gorai.004G127000,Potri.011G147100,0.336,1.6929,6
gr,pt,588,449.0,0.0,Gorai.004G225900,Potri.002G242700,0.1523,1.0107,4
gr,pt,578,567.0,3e-141,Gorai.004G127000,Potri.001G454800,0.3497,1.4312,6
gr,pt,240,2812.0,0.0,Gorai.011G029600,Potri.011G056800,0.1537,0.8032,1
gr,pt,195,1978.0,0.0,Gorai.011G029600,Potri.004G047300,0.1495,0.8251,1
gr,pt,8,570.0,0.0,Gorai.001G186800,Potri.002G242700,0.1377,1.0447,4
gr,rc,218,663.0,0.0,Gorai.011G029600,30190.m011324,0.1596,0.8001,1
gr,rc,531,1216.0,8e-142,Gorai.004G127000,30068.m002638,0.2843,3.027,6
gr,rc,576,322.0,5e-155,Gorai.005G183100,29631.m000999,0.3261,1.4146,14
gr,rc,678,346.0,0.0,Gorai.006G237200,29844.m003360,0.3254,1.1919,5
gr,rc,729,303.0,0.0,Gorai.006G087900,30190.m011324,0.227,0.8808,1
gr,rc,802,675.0,2e-138,Gorai.007G017900,30068.m002638,0.3001,1.762,6
gr,rc,905,1662.0,3e-139,Gorai.008G262600,30068.m002638,0.3072,-1.0,6
gr,rc,1066,1471.0,3e-36,Gorai.009G138400,30146.m003445,0.5566,1.2367,17
gr,sl,572,2139.0,0.0,Gorai.006G237200,Solyc09g075730.2,0.3322,1.613,5
gr,sl,550,341.0,0.0,Gorai.006G087900,Solyc03g006330.2,0.2793,1.561,1
gr,sl,505,341.0,0.0,Gorai.005G138000,Solyc05g009800.2,0.2295,2.0353,3
gr,sl,498,1376.0,0.0,Gorai.005G183100,Solyc05g005660.1,0.3759,1.5293,14
gr,sl,322,228.0,0.0,Gorai.002G023600,Solyc09g075730.2,0.2992,1.35,5
gr,sl,143,1956.0,0.0,Gorai.011G029600,Solyc02g077850.2,0.2083,1.6178,1
gr,st,92,1175.0,0.0,Gorai.011G029600,PGSC0003DMC400051759,0.2164,1.6694,1
gr,st,316,292.0,0.0,Gorai.005G138000,PGSC0003DMC400001546,0.2316,2.2601,3
gr,st,317,291.0,3e-158,Gorai.005G183100,PGSC0003DMC400053971,0.4015,1.8151,14
gr,st,320,1044.0,4e-165,Gorai.005G183100,PGSC0003DMC400007340,0.3829,1.7013,14
gr,st,347,231.0,0.0,Gorai.006G087900,PGSC0003DMC400022695,0.2795,1.5715,1
