SP1,SP2,BLOCK_NO,BLOCK_SCORE,E_VALUE,LOCUS_1,LOCUS_2,Ka,Ks,CLUSTER
ar,pt,549,978.0,1e-124,scaffold00067.29,Potri.005G225400,0.3625,2.3998,38
ar,pt,546,857.0,4e-124,scaffold00067.29,Potri.002G037700,0.3995,1.9449,38
ar,pt,529,705.0,0.0,scaffold00065.83,Potri.014G014300,0.0,0.0,7
ar,pt,524,756.0,0.0,scaffold00065.83,Potri.002G116500,0.0,0.0,7
ar,pt,518,410.0,1e-69,scaffold00063.79,Potri.003G195400,0.0,0.0,15
ar,pt,516,328.0,1e-69,scaffold00063.79,Potri.001G028300,0.0,0.0,15
ar,pt,509,811.0,2e-119,scaffold00061.209,Potri.014G170100,0.0,0.0,16
ar,pt,453,289.0,3e-115,scaffold00055.63,Potri.016G010800,0.0,0.0,4
ar,pt,451,323.0,2e-111,scaffold00055.63,Potri.006G015100,0.0,0.0,4
ar,pt,385,332.0,1e-86,scaffold00043.79,Potri.011G033300,0.454,1.9167,3
ar,pt,384,211.0,1e-87,scaffold00043.79,Potri.004G028800,0.4684,2.5703,3
ar,pt,135,513.0,2e-57,scaffold00011.141,Potri.005G122100,0.5786,2.7553,26
ar,pt,20,352.0,0.0,scaffold00001.13,Potri.009G165900,0.0,0.0,47
ar,pt,10,270.0,0.0,scaffold00001.13,Potri.004G205000,0.0,0.0,47
ar,rc,320,359.0,9e-89,scaffold00088.108,30147.m014007,0.5294,6.1914,18
ar,rc,272,959.0,0.0,scaffold00065.83,30170.m013592,0.238,3.1266,7
ar,rc,268,360.0,3e-66,scaffold00063.79,30131.m007175,0.4768,5.6395,15
ar,rc,195,292.0,8e-47,scaffold00043.79,29842.m003706,0.4767,0.0,3
ar,rc,163,234.0,1e-114,scaffold00030.78,30136.m001011,0.4514,2.8423,6
ar,sl,400,226.0,5e-137,scaffold00149.52,Solyc01g080920.2,0.0,0.0,41
ar,sl,295,709.0,3e-167,scaffold00065.83,Solyc04g077610.2,0.0,0.0,7
ar,sl,284,564.0,1e-95,scaffold00061.209,Solyc07g045220.2,0.0,0.0,16
ar,sl,253,258.0,1e-131,scaffold00055.63,Solyc11g012440.1,0.0,0.0,4
ar,sl,216,292.0,1e-83,scaffold00043.79,Solyc02g079740.1,0.0,0.0,3
ar,sl,178,301.0,1e-109,scaffold00030.78,Solyc11g005700.1,0.0,0.0,6
ar,sl,80,639.0,3e-49,scaffold00011.141,Solyc02g085140.2,0.6482,2.1171,26
ar,sl,40,466.0,9e-132,scaffold00006.308,Solyc03g114160.1,0.0,0.0,90
ar,st,79,634.0,2e-34,scaffold00011.141,PGSC0003DMC400006258,0.6901,1.574,26
ar,st,105,222.0,6e-141,scaffold00017.173,PGSC0003DMC400044898,0.0,0.0,19
ar,st,167,294.0,1e-109,scaffold00030.78,PGSC0003DMC400044324,0.0,0.0,6
ar,st,200,292.0,4e-86,scaffold00043.79,PGSC0003DMC400024480,0.0,0.0,3
ar,st,230,298.0,6e-123,scaffold00055.63,PGSC0003DMC400023497,0.0,0.0,4
ar,st,264,479.0,9e-95,scaffold00061.209,PGSC0003DMC400030370,0.0,0.0,16
ar,st,273,864.0,0.0,scaffold00065.83,PGSC0003DMC400008726,0.0,0.0,7
ar,st,368,224.0,2e-138,scaffold00149.52,PGSC0003DMC400003267,0.0,0.0,41
ar,ta,313,995.0,0.0,scaffold00065.83,Thecc1EG034670,0.2539,2.5068,7
ar,ta,306,279.0,2e-73,scaffold00063.79,Thecc1EG045049,0.4532,0.0,15
ar,ta,299,865.0,3e-118,scaffold00061.209,Thecc1EG002453,0.2432,0.0,16
ar,ta,228,292.0,4e-96,scaffold00043.79,Thecc1EG030046,0.4017,2.6917,3
ar,ta,188,251.0,7e-123,scaffold00030.78,Thecc1EG001398,0.4597,0.0,6
ar,ta,118,242.0,7e-51,scaffold00017.285,Thecc1EG001507,0.5715,2.0267,28
ar,vv,78,751.0,2e-60,scaffold00011.141,GSVIVT01018943001,0.529,1.674,26
ar,vv,165,360.0,9e-48,scaffold00030.78,GSVIVT01026542001,0.0,0.0,6
ar,vv,275,813.0,4e-109,scaffold00061.209,GSVIVT01030122001,0.0,0.0,16
ar,vv,287,997.0,7e-57,scaffold00065.83,GSVIVT01009313001,0.3258,2.8673,7
ar,zm,151,364.0,1e-72,scaffold00030.78,GRMZM2G303964,0.72,1.9826,6
br,br,359,12065.0,0.0,Brara.C03699,Brara.E02326,0.1279,0.3868,44
br,br,278,5645.0,0.0,Brara.B03825,Brara.I00695,0.0931,0.7304,53
br,br,72,640.0,0.0,Brara.A02419,Brara.F01808,0.0392,0.3759,14
br,br,61,752.0,0.0,Brara.A02462,Brara.F00699,0.2614,0.8771,35
br,br,54,300.0,0.0,Brara.A02878,Brara.E02265,0.0491,0.4384,51
br,br,41,22209.0,1e-178,Brara.A03826,Brara.E03511,0.0542,0.4606,43
br,br,41,22209.0,0.0,Brara.A03611,Brara.E03213,0.0715,0.5507,1
br,br,41,22209.0,0.0,Brara.A02915,Brara.E02326,0.1099,0.3351,44
br,br,36,290.0,0.0,Brara.A02419,Brara.D01728,0.2863,2.0106,14
br,br,25,2338.0,0.0,Brara.A01896,Brara.C04503,0.0562,0.3951,55
br,br,24,4152.0,1e-136,Brara.A03934,Brara.C02948,0.0622,0.5401,88
br,br,24,4152.0,0.0,Brara.A03611,Brara.C03205,0.0622,0.4232,1
br,br,23,10688.0,0.0,Brara.A02915,Brara.C03699,0.1116,0.41,44
br,br,760,7354.0,0.0,Brara.H02027,Brara.I02996,0.046,0.3966,57
br,br,760,7354.0,0.0,Brara.H01951,Brara.I02891,0.09,0.5845,80
br,br,712,1963.0,0.0,Brara.G01167,Brara.I00856,0.1688,0.5488,5
br,br,711,1998.0,0.0,Brara.G03020,Brara.I03267,0.1516,1.1131,92
br,br,710,5757.0,0.0,Brara.G01015,Brara.I03267,0.065,0.3073,92
br,br,709,10531.0,0.0,Brara.G01918,Brara.I04230,0.1468,0.2641,36
br,br,688,5732.0,0.0,Brara.G00866,Brara.H02072,0.0696,0.3285,49
br,br,678,846.0,0.0,Brara.G01015,Brara.G03020,0.153,0.9501,92
br,br,653,1186.0,5e-19,Brara.F00517,Brara.I01725,0.9562,3.1793,58
br,br,507,3820.0,0.0,Brara.D01382,Brara.I04546,0.1442,0.5823,52
br,br,506,12330.0,0.0,Brara.D00441,Brara.I03734,0.0712,0.3774,59
br,br,440,23370.0,2e-128,Brara.C00816,Brara.J01732,0.3517,0.667,56
br,br,361,6124.0,0.0,Brara.C03205,Brara.E03213,0.0534,0.4079,1
br,cp,884,866.0,3e-139,Brara.I00856,evm.TU.supercontig_6.66,0.404,2.6544,5
br,cp,874,261.0,0.0,Brara.I03743,evm.TU.supercontig_53.126,0.2108,2.3492,39
br,cp,666,537.0,8e-82,Brara.G01167,evm.TU.supercontig_6.66,0.5259,2.4685,5
br,cp,588,213.0,0.0,Brara.F01808,evm.TU.supercontig_81.170,0.2044,1.6994,14
br,cp,467,1419.0,6e-118,Brara.E03213,evm.TU.supercontig_8.93,0.0,0.0,1
br,cp,385,469.0,0.0,Brara.D01728,evm.TU.supercontig_81.170,0.0,0.0,14
br,cp,306,734.0,1e-117,Brara.C03205,evm.TU.supercontig_8.93,0.2527,3.0921,1
br,cp,101,208.0,0.0,Brara.A02419,evm.TU.supercontig_81.170,0.1942,1.9369,14
br,cp,96,734.0,2e-118,Brara.A03611,evm.TU.supercontig_8.93,0.0,0.0,1
br,fv,935,366.0,0.0,Brara.I03743,mrna23471,0.2189,2.3638,39
br,fv,893,406.0,1e-129,Brara.I00856,mrna23999,0.3751,3.3328,5
br,fv,703,967.0,3e-89,Brara.G01167,mrna23999,0.4134,1.7488,5
br,fv,656,398.0,2e-56,Brara.G00313,mrna17309,0.923,4.2068,47
br,fv,411,1009.0,1e-167,Brara.E03213,mrna17425,0.3285,4.0553,1
br,fv,349,290.0,0.0,Brara.D01728,mrna14127,0.2694,3.9201,14
br,fv,295,372.0,1e-86,Brara.C00630,mrna28501,0.3819,2.1553,8
br,fv,229,481.0,3e-173,Brara.C03205,mrna17425,0.3315,2.8347,1
br,fv,17,480.0,3e-175,Brara.A03611,mrna17425,0.3149,3.1422,1
br,gr,350,340.0,4e-134,Brara.F02339,Gorai.007G064700,0.3357,3.1599,37
br,gr,319,281.0,3e-120,Brara.F02339,Gorai.011G115700,0.363,3.1501,37
br,lj,73,225.0,5e-162,Brara.E03213,chr1.CM0800.180.nd,0.0,0.0,1
br,lj,9,275.0,1e-137,Brara.A00227,chr2.CM0249.1240.nd,0.5609,2.1083,2
br,mt,616,219.0,0.0,Brara.I03743,Medtr1g094215,0.2705,2.2138,39
br,mt,595,274.0,2e-115,Brara.H01675,Medtr8g077205,0.5901,3.1778,2
br,mt,586,397.0,6e-112,Brara.H01675,Medtr5g020570,0.6242,1.6569,2
br,mt,357,310.0,6e-165,Brara.E03213,Medtr7g053260,0.3437,0.0,1
br,mt,88,501.0,4e-144,Brara.A00227,Medtr8g077205,0.5575,2.4443,2
br,pt,886,667.0,3e-133,Brara.H01675,Potri.007G023700,0.5341,1.6662,2
br,pt,250,269.0,3e-106,Brara.C00630,Potri.001G344200,0.3375,2.1533,8
br,rc,621,496.0,7e-81,Brara.G01167,29970.m001016,0.4201,1.9285,5
br,rc,252,229.0,1e-106,Brara.C00630,29917.m002007,0.2985,2.212,8
br,rc,5,532.0,4e-147,Brara.A00227,29634.m002125,0.5101,1.9395,2
br,ta,998,1449.0,1e-135,Brara.I00856,Thecc1EG000733,0.3529,2.2542,5
br,ta,760,1254.0,7e-98,Brara.G01167,Thecc1EG000733,0.3927,1.5262,5
br,ta,652,323.0,0.0,Brara.F00699,Thecc1EG010246,0.4148,2.7205,35
br,ta,509,1820.0,0.0,Brara.E03213,Thecc1EG002724,0.272,0.0,1
br,ta,502,891.0,0.0,Brara.D01728,Thecc1EG041859,0.2326,2.4979,14
br,ta,338,589.0,3e-114,Brara.C00630,Thecc1EG016975,0.2807,2.4481,8
br,ta,272,979.0,0.0,Brara.C03205,Thecc1EG002724,0.2756,0.0,1
br,ta,129,375.0,0.0,Brara.A02419,Thecc1EG041859,0.196,2.0018,14
br,ta,3,600.0,5e-151,Brara.A00227,Thecc1EG000364,0.5101,2.0029,2
br,ta,0,1166.0,0.0,Brara.A03611,Thecc1EG002724,0.2624,0.0,1
br,vv,1016,914.0,0.0,Brara.I00856,GSVIVT01000169001,0.0,0.0,5
br,vv,788,1142.0,3e-178,Brara.G01167,GSVIVT01000169001,0.4435,1.7794,5
br,vv,669,523.0,3e-148,Brara.F01808,GSVIVT01024985001,0.2346,2.0938,14
br,vv,410,1769.0,5e-107,Brara.D01728,GSVIVT01024985001,0.3132,3.5014,14
br,vv,259,1109.0,7e-107,Brara.C00630,GSVIVT01032397001,0.3326,1.381,8
br,vv,103,379.0,1e-150,Brara.A02419,GSVIVT01024985001,0.2379,1.948,14
cp,fv,446,706.0,0.0,evm.TU.supercontig_75.94,mrna19792,0.125,1.9055,4
cp,fv,424,662.0,0.0,evm.TU.supercontig_69.14,mrna00660,0.3026,1.8675,24
cp,fv,391,4619.0,0.0,evm.TU.supercontig_6.127,mrna14749,0.3292,0.9555,26
cp,fv,317,618.0,2e-177,evm.TU.supercontig_42.108,mrna17867,0.2954,1.6817,6
cp,fv,291,627.0,0.0,evm.TU.supercontig_35.52,mrna09486,0.278,2.0115,18
cp,fv,266,2107.0,1e-74,evm.TU.supercontig_3.353,mrna09337,0.3242,0.0,22
cp,fv,255,260.0,4e-108,evm.TU.supercontig_27.168,mrna30663,0.2519,1.6363,3
cp,fv,109,862.0,0.0,evm.TU.supercontig_142.52,mrna02604,0.1143,1.7678,7
cp,fv,102,355.0,3e-174,evm.TU.supercontig_14.84,mrna28345,0.2605,1.6807,12
cp,fv,96,761.0,2e-133,evm.TU.supercontig_136.47,mrna15547,0.2414,1.3201,16
cp,fv,70,554.0,0.0,evm.TU.supercontig_124.32,mrna32167,0.285,1.6355,21
cp,fv,35,765.0,3e-107,evm.TU.supercontig_108.70,mrna28501,0.2614,1.7063,8
cp,gm,1430,550.0,5e-128,evm.TU.supercontig_8.93,Glyma.18G155200,0.163,1.5955,1
cp,gm,1419,2185.0,5e-129,evm.TU.supercontig_8.93,Glyma.08G345800,0.1671,1.6868,1
cp,gm,1392,314.0,7e-177,evm.TU.supercontig_75.94,Glyma.17G007900,0.1712,1.4656,4
cp,gm,1389,591.0,0.0,evm.TU.supercontig_75.94,Glyma.15G115800,0.1391,2.0118,4
cp,gm,1386,633.0,0.0,evm.TU.supercontig_75.94,Glyma.09G011300,0.1454,1.8948,4
cp,gm,1385,395.0,2e-180,evm.TU.supercontig_75.94,Glyma.07G266400,0.1684,1.3783,4
cp,gm,1328,1093.0,0.0,evm.TU.supercontig_69.14,Glyma.02G034200,0.3549,2.0517,24
cp,gm,1156,1320.0,0.0,evm.TU.supercontig_53.126,Glyma.20G182600,0.1643,1.4062,39
cp,gm,1150,1524.0,0.0,evm.TU.supercontig_53.126,Glyma.10G208200,0.1659,1.4072,39
cp,gm,988,393.0,0.0,evm.TU.supercontig_42.108,Glyma.08G147200,0.2633,1.1985,6
cp,gm,985,1214.0,9e-112,evm.TU.supercontig_42.161,Glyma.06G154100,0.336,1.4009,28
cp,gm,985,1214.0,7e-166,evm.TU.supercontig_42.108,Glyma.06G151200,0.3176,1.4125,6
cp,gm,983,1213.0,2e-178,evm.TU.supercontig_42.108,Glyma.05G189600,0.2788,1.2043,6
cp,gm,982,1012.0,1e-111,evm.TU.supercontig_42.161,Glyma.04G212300,0.3375,1.6233,28
cp,gm,919,505.0,0.0,evm.TU.supercontig_35.52,Glyma.06G185400,0.25,2.3963,18
cp,gm,917,425.0,0.0,evm.TU.supercontig_35.52,Glyma.04G179300,0.2503,2.2935,18
cp,gm,847,2058.0,3e-70,evm.TU.supercontig_3.353,Glyma.09G172100,0.3547,2.1868,22
cp,gm,840,2332.0,3e-71,evm.TU.supercontig_3.353,Glyma.07G106000,0.3708,2.4346,22
cp,gm,564,1224.0,0.0,evm.TU.supercontig_19.149,Glyma.02G264200,0.1742,1.3884,13
cp,gm,352,467.0,0.0,evm.TU.supercontig_142.52,Glyma.U029700,0.2073,1.3924,7
cp,gm,351,545.0,0.0,evm.TU.supercontig_142.52,Glyma.17G233600,0.1864,1.4061,7
cp,gm,350,670.0,0.0,evm.TU.supercontig_142.52,Glyma.06G047800,0.1735,1.2948,7
cp,gm,349,589.0,0.0,evm.TU.supercontig_142.52,Glyma.04G047100,0.1848,1.3041,7
cp,gm,343,1363.0,3e-145,evm.TU.supercontig_14.84,Glyma.19G013500,0.3442,1.8698,12
cp,gm,335,1089.0,9e-145,evm.TU.supercontig_14.84,Glyma.13G069300,0.3456,2.0346,12
cp,gm,220,514.0,0.0,evm.TU.supercontig_124.32,Glyma.17G090900,0.3126,0.0,21
cp,gm,219,496.0,0.0,evm.TU.supercontig_124.32,Glyma.06G183800,0.3067,0.0,21
cp,gm,111,335.0,2e-105,evm.TU.supercontig_108.70,Glyma.16G070300,0.2572,4.0045,8
cp,gm,110,419.0,6e-113,evm.TU.supercontig_108.70,Glyma.05G003300,0.2277,4.9534,8
cp,gr,972,1232.0,0.0,evm.TU.supercontig_81.170,Gorai.009G100000,0.1089,1.1111,14
cp,gr,969,1295.0,0.0,evm.TU.supercontig_81.170,Gorai.003G133100,0.1271,1.0978,14
cp,gr,964,983.0,0.0,evm.TU.supercontig_81.170,Gorai.001G109500,0.1044,0.9808,14
cp,gr,955,873.0,2e-151,evm.TU.supercontig_8.93,Gorai.N004700,0.1205,1.1548,1
cp,gr,953,3324.0,8e-145,evm.TU.supercontig_8.93,Gorai.007G157900,0.1445,1.3497,1
cp,gr,943,2081.0,3e-150,evm.TU.supercontig_8.93,Gorai.001G229800,0.1287,1.0056,1
cp,gr,918,303.0,0.0,evm.TU.supercontig_75.94,Gorai.009G183500,0.1279,2.3256,4
cp,gr,911,418.0,0.0,evm.TU.supercontig_75.94,Gorai.010G188000,0.1043,2.5018,4
cp,gr,872,948.0,0.0,evm.TU.supercontig_69.14,Gorai.005G183200,0.262,1.6056,24
cp,gr,855,529.0,0.0,evm.TU.supercontig_65.122,Gorai.002G180200,0.1672,1.0521,25
cp,gr,815,904.0,0.0,evm.TU.supercontig_6.66,Gorai.008G079700,0.2026,0.855,5
cp,gr,809,1801.0,0.0,evm.TU.supercontig_6.66,Gorai.007G219900,0.2064,1.101,5
cp,gr,803,1201.0,2e-140,evm.TU.supercontig_6.66,Gorai.003G028000,0.2748,0.9018,5
cp,gr,633,450.0,0.0,evm.TU.supercontig_43.21,Gorai.002G184700,0.1761,0.9646,17
cp,gr,625,787.0,7e-142,evm.TU.supercontig_42.161,Gorai.012G035600,0.2625,1.0106,28
cp,gr,555,1291.0,1e-82,evm.TU.supercontig_3.354,Gorai.008G291900,0.3557,1.5121,22
cp,gr,494,1642.0,4e-146,evm.TU.supercontig_27.168,Gorai.011G020300,0.1946,2.1606,3
cp,gr,489,648.0,2e-118,evm.TU.supercontig_27.168,Gorai.010G253700,0.1816,1.6658,3
cp,gr,471,1635.0,0.0,evm.TU.supercontig_26.189,Gorai.002G116600,0.1677,1.3014,23
cp,gr,403,1148.0,0.0,evm.TU.supercontig_20.203,Gorai.005G258700,0.1543,1.7519,40
cp,gr,400,1294.0,0.0,evm.TU.supercontig_20.203,Gorai.002G206200,0.1213,1.1583,40
cp,gr,339,745.0,0.0,evm.TU.supercontig_19.149,Gorai.011G291400,0.198,2.3294,13
cp,gr,232,341.0,0.0,evm.TU.supercontig_142.52,Gorai.010G026400,0.1167,3.7388,7
cp,gr,213,601.0,2e-172,evm.TU.supercontig_14.84,Gorai.001G259300,0.2626,1.2493,12
cp,gr,204,883.0,1e-153,evm.TU.supercontig_136.47,Gorai.001G190700,0.1966,1.363,16
cp,gr,75,447.0,3e-129,evm.TU.supercontig_108.70,Gorai.001G265500,0.2229,1.8785,8
cp,lj,177,584.0,3e-118,evm.TU.supercontig_8.93,chr1.CM0800.180.nd,0.1952,1.3061,1
cp,lj,111,236.0,2e-179,evm.TU.supercontig_42.108,chr4.CM0680.40.nc,0.2892,1.4719,6
cp,lj,110,377.0,1e-119,evm.TU.supercontig_42.161,chr4.CM0680.310.nc,0.3697,1.2769,28
cp,lj,105,227.0,0.0,evm.TU.supercontig_35.52,chr1.CM1956.370.nc,0.2538,1.5943,18
cp,lj,41,267.0,7e-144,evm.TU.supercontig_14.84,chr2.CM0081.140.nc,0.3036,1.4184,12
cp,mt,593,570.0,0.0,evm.TU.supercontig_75.94,Medtr2g026130,0.1655,0.0,4
cp,mt,565,961.0,0.0,evm.TU.supercontig_69.14,Medtr5g034440,0.3605,2.5324,24
cp,mt,417,1005.0,0.0,evm.TU.supercontig_42.108,Medtr8g092870,0.2838,2.9285,6
cp,mt,415,1206.0,6e-114,evm.TU.supercontig_42.161,Medtr3g096370,0.3659,1.1908,28
cp,mt,415,1206.0,1e-169,evm.TU.supercontig_42.108,Medtr3g095730,0.3287,0.0,6
cp,mt,383,343.0,0.0,evm.TU.supercontig_35.52,Medtr3g078340,0.2446,2.8758,18
cp,mt,356,519.0,6e-61,evm.TU.supercontig_3.353,Medtr6g071340,0.3472,0.0,22
cp,mt,162,461.0,0.0,evm.TU.supercontig_142.52,Medtr1g017770,0.1878,1.9139,7
cp,mt,156,1247.0,2e-115,evm.TU.supercontig_14.84,Medtr6g008170,0.4318,5.3222,12
cp,mt,104,555.0,0.0,evm.TU.supercontig_124.32,Medtr4g107010,0.2963,2.5292,21
cp,mt,103,392.0,0.0,evm.TU.supercontig_124.32,Medtr3g078160,0.3462,2.7588,21
cp,os,192,225.0,3e-58,evm.TU.supercontig_6.66,LOC_Os03g32100,0.5783,0.0,5
cp,pt,1002,769.0,0.0,evm.TU.supercontig_86.33,Potri.016G134000,0.2405,1.6482,32
cp,pt,1001,615.0,0.0,evm.TU.supercontig_86.33,Potri.006G107600,0.2258,1.4674,32
cp,pt,945,2691.0,3e-140,evm.TU.supercontig_8.93,Potri.002G248600,0.1491,1.3737,1
cp,pt,922,627.0,0.0,evm.TU.supercontig_75.94,Potri.016G010800,0.0,0.0,4
cp,pt,920,619.0,0.0,evm.TU.supercontig_75.94,Potri.006G015100,0.0,0.0,4
cp,pt,829,1623.0,0.0,evm.TU.supercontig_6.66,Potri.007G051000,0.1774,0.7184,5
cp,pt,823,4244.0,0.0,evm.TU.supercontig_6.127,Potri.005G122100,0.2994,0.792,26
cp,pt,675,391.0,0.0,evm.TU.supercontig_43.21,Potri.010G058000,0.1492,0.951,17
cp,pt,673,434.0,0.0,evm.TU.supercontig_43.21,Potri.008G177100,0.1452,0.9952,17
cp,pt,615,465.0,0.0,evm.TU.supercontig_35.52,Potri.015G071200,0.2036,1.3518,18
cp,pt,614,423.0,0.0,evm.TU.supercontig_35.52,Potri.012G076400,0.239,2.0221,18
cp,pt,579,495.0,9e-73,evm.TU.supercontig_3.353,Potri.015G031000,0.2957,1.7968,22
cp,pt,563,2942.0,4e-74,evm.TU.supercontig_3.353,Potri.012G042600,0.2574,1.8737,22
cp,pt,517,3013.0,3e-128,evm.TU.supercontig_27.168,Potri.004G028800,0.254,1.6585,3
cp,pt,371,3787.0,0.0,evm.TU.supercontig_19.149,Potri.010G185900,0.1545,0.8127,13
cp,pt,368,3833.0,0.0,evm.TU.supercontig_19.149,Potri.008G071600,0.1475,0.7925,13
cp,pt,236,829.0,0.0,evm.TU.supercontig_142.52,Potri.014G014300,0.1264,1.6636,7
cp,pt,234,707.0,0.0,evm.TU.supercontig_142.52,Potri.002G116500,0.1293,1.5686,7
cp,pt,228,1085.0,1e-146,evm.TU.supercontig_14.84,Potri.017G073400,0.3058,1.4675,12
cp,pt,211,1406.0,8e-151,evm.TU.supercontig_136.47,Potri.014G170100,0.1836,1.0335,16
cp,pt,155,675.0,0.0,evm.TU.supercontig_124.32,Potri.015G074200,0.1973,1.125,21
cp,pt,154,594.0,0.0,evm.TU.supercontig_124.32,Potri.012G078900,0.2015,1.1886,21
cp,pt,74,502.0,8e-122,evm.TU.supercontig_108.70,Potri.001G344200,0.216,1.6334,8
cp,rc,347,375.0,0.0,evm.TU.supercontig_43.21,29929.m004680,0.1474,0.9201,17
cp,rc,346,656.0,5e-172,evm.TU.supercontig_42.108,30136.m001011,0.2767,2.2237,6
cp,rc,321,627.0,0.0,evm.TU.supercontig_35.52,30147.m014007,0.2099,1.837,18
cp,rc,129,904.0,0.0,evm.TU.supercontig_142.52,30170.m013592,0.0988,1.8344,7
cp,rc,121,1414.0,2e-155,evm.TU.supercontig_14.84,29822.m003402,0.3372,2.2585,12
cp,rc,42,619.0,4e-127,evm.TU.supercontig_108.70,29917.m002007,0.2276,1.7336,8
cp,sl,596,337.0,0.0,evm.TU.supercontig_86.33,Solyc09g018230.1,0.0,0.0,32
cp,sl,546,506.0,0.0,evm.TU.supercontig_75.94,Solyc11g012440.1,0.0,0.0,4
cp,sl,544,312.0,0.0,evm.TU.supercontig_75.94,Solyc04g014810.2,0.0,0.0,4
cp,sl,531,843.0,0.0,evm.TU.supercontig_69.14,Solyc05g005670.1,0.3653,3.0665,24
cp,sl,502,1347.0,1e-30,evm.TU.supercontig_6.127,Solyc03g034010.2,0.4322,0.9952,26
cp,sl,498,4410.0,0.0,evm.TU.supercontig_6.127,Solyc02g085140.2,0.42,1.3307,26
cp,sl,401,225.0,0.0,evm.TU.supercontig_43.21,Solyc05g015070.2,0.2183,1.9082,17
cp,sl,397,725.0,3e-145,evm.TU.supercontig_42.108,Solyc11g005700.1,0.0,0.0,6
cp,sl,147,749.0,0.0,evm.TU.supercontig_142.52,Solyc04g077610.2,0.1458,2.1582,7
cp,sl,139,1289.0,7e-153,evm.TU.supercontig_14.84,Solyc02g087200.1,0.2899,2.3608,12
cp,sl,132,966.0,3e-118,evm.TU.supercontig_136.47,Solyc07g045220.2,0.291,1.9229,16
cp,st,504,619.0,0.0,evm.TU.supercontig_75.94,PGSC0003DMC400023497,0.0,0.0,4
cp,st,502,307.0,0.0,evm.TU.supercontig_75.94,PGSC0003DMC400040838,0.0,0.0,4
cp,st,493,341.0,1e-98,evm.TU.supercontig_69.14,PGSC0003DMC400062533,0.3508,2.3054,24
cp,st,492,339.0,0.0,evm.TU.supercontig_69.14,PGSC0003DMC400067536,0.3467,2.7955,24
cp,st,483,1947.0,0.0,evm.TU.supercontig_65.122,PGSC0003DMC400053168,0.262,1.9231,25
cp,st,460,1343.0,4e-66,evm.TU.supercontig_6.127,PGSC0003DMC400039144,0.3809,0.8439,26
cp,st,457,4153.0,4e-51,evm.TU.supercontig_6.127,PGSC0003DMC400006258,0.4394,1.4672,26
cp,st,365,614.0,5e-146,evm.TU.supercontig_42.108,PGSC0003DMC400044324,0.0,0.0,6
cp,st,275,2373.0,0.0,evm.TU.supercontig_26.189,PGSC0003DMC400017478,0.0,0.0,23
cp,st,207,929.0,0.0,evm.TU.supercontig_19.149,PGSC0003DMC400052305,0.2181,1.3071,13
cp,st,130,779.0,0.0,evm.TU.supercontig_142.52,PGSC0003DMC400008726,0.1417,2.0311,7
cp,st,121,1152.0,4e-153,evm.TU.supercontig_14.84,PGSC0003DMC400001068,0.2898,2.0819,12
cp,st,117,653.0,4e-119,evm.TU.supercontig_136.47,PGSC0003DMC400030370,0.3071,1.8597,16
cp,ta,476,630.0,0.0,evm.TU.supercontig_75.94,Thecc1EG030377,0.1006,1.9672,4
cp,ta,348,274.0,0.0,evm.TU.supercontig_43.21,Thecc1EG010795,0.1204,1.0147,17
cp,ta,344,1744.0,4e-103,evm.TU.supercontig_42.161,Thecc1EG001507,0.3249,1.2108,28
cp,ta,344,1744.0,0.0,evm.TU.supercontig_42.108,Thecc1EG001398,0.2288,3.4284,6
cp,ta,320,546.0,7e-154,evm.TU.supercontig_35.52,Thecc1EG011984,0.1936,1.8221,18
cp,ta,302,3031.0,5e-73,evm.TU.supercontig_3.353,Thecc1EG013015,0.3016,2.3767,22
cp,ta,124,864.0,0.0,evm.TU.supercontig_142.52,Thecc1EG034670,0.1059,1.2925,7
cp,ta,117,319.0,0.0,evm.TU.supercontig_14.84,Thecc1EG016813,0.2103,1.2607,12
cp,ta,106,1020.0,6e-159,evm.TU.supercontig_136.47,Thecc1EG002453,0.1846,0.9955,16
cp,ta,34,1176.0,4e-138,evm.TU.supercontig_108.70,Thecc1EG016975,0.1731,1.4692,8
cp,vv,543,534.0,0.0,evm.TU.supercontig_86.33,GSVIVT01030205001,0.2238,1.5632,32
cp,vv,472,1484.0,0.0,evm.TU.supercontig_69.14,GSVIVT01020229001,0.2853,1.325,24
cp,vv,449,4397.0,0.0,evm.TU.supercontig_6.127,GSVIVT01018943001,0.3406,0.8489,26
cp,vv,362,1199.0,3e-62,evm.TU.supercontig_42.108,GSVIVT01026542001,0.1634,1.7071,6
cp,vv,127,866.0,2e-74,evm.TU.supercontig_142.52,GSVIVT01009313001,0.1995,2.4966,7
cp,vv,121,1309.0,5e-152,evm.TU.supercontig_14.84,GSVIVT01032537001,0.2424,1.2628,12
cp,vv,113,1044.0,4e-134,evm.TU.supercontig_136.47,GSVIVT01030122001,0.225,1.0813,16
cp,vv,41,1058.0,3e-122,evm.TU.supercontig_108.70,GSVIVT01032397001,0.2314,1.3641,8
fv,gm,1412,1671.0,0.0,mrna23471,Glyma.20G182600,0.1683,1.3224,39
fv,gm,1384,881.0,3e-98,mrna14246,Glyma.15G234200,0.3195,0.9613,15
fv,gm,1368,845.0,6e-98,mrna14246,Glyma.13G195900,0.3424,0.9286,15
fv,gm,1335,1913.0,0.0,mrna23471,Glyma.10G208200,0.1629,1.5255,39
