SP1,SP2,BLOCK_NO,BLOCK_SCORE,E_VALUE,LOCUS_1,LOCUS_2,Ka,Ks,CLUSTER
cp,ta,417,1514.0,8e-10,evm.TU.supercontig_59.95,Thecc1EG020399,0.7336,1.3309,21
cp,vv,56,904.0,1e-30,evm.TU.supercontig_114.9,GSVIVT01025593001,0.2984,1.0577,5
fv,gm,1413,740.0,8e-17,mrna23373,Glyma.20G240800,1.2061,1.8262,4
fv,gm,1231,1016.0,2e-170,mrna01266,Glyma.19G020200,0.3455,1.8684,1
fv,gm,1203,579.0,2e-169,mrna01266,Glyma.18G255900,0.3553,2.1373,1
fv,gm,1139,1599.0,0.0,mrna18180,Glyma.13G134200,0.1523,1.7877,5
fv,gm,1129,893.0,7e-169,mrna01266,Glyma.13G064700,0.3339,1.6594,1
fv,gm,1124,1519.0,0.0,mrna09684,Glyma.13G145900,0.1884,1.5551,10
fv,gm,1081,1396.0,0.0,mrna18180,Glyma.10G046100,0.1765,1.953,5
fv,gm,965,2204.0,0.0,mrna09684,Glyma.03G185400,0.1787,1.6468,10
fv,gm,822,449.0,7e-174,mrna25949,Glyma.08G296900,0.3615,3.1058,2
fv,gm,764,3138.0,0.0,mrna25949,Glyma.04G173900,0.2976,1.9651,2
fv,gm,750,302.0,6e-167,mrna25949,Glyma.02G020600,0.4171,2.5932,2
fv,gm,727,1437.0,6e-162,mrna25949,Glyma.01G042700,0.416,2.1592,2
fv,gm,559,2631.0,0.0,mrna19480,Glyma.17G011200,0.1944,1.6435,9
fv,gm,534,3996.0,0.0,mrna19480,Glyma.15G110500,0.1773,1.8221,9
fv,gm,436,3380.0,0.0,mrna19480,Glyma.09G006000,0.2219,1.6197,9
fv,gr,994,1094.0,2e-164,mrna23429,Gorai.009G309900,0.0,0.0,12
fv,gr,897,2140.0,4e-15,mrna23373,Gorai.011G245200,1.2031,2.6846,4
fv,gr,843,250.0,0.0,mrna01266,Gorai.007G078600,0.0,0.0,1
fv,gr,808,2363.0,0.0,mrna18180,Gorai.006G176400,0.1547,1.6018,5
fv,gr,545,2092.0,0.0,mrna25949,Gorai.003G094800,0.3403,2.0273,2
fv,lj,230,576.0,3e-16,mrna23373,chr5.CM0260.210.nc,0.915,1.6652,4
fv,lj,56,229.0,8e-163,mrna17555,chr1.LjT43D18.180.nd,0.0977,1.8135,8
fv,mt,548,813.0,4e-13,mrna23373,Medtr1g115550,1.1978,2.3868,4
fv,mt,521,450.0,2e-168,mrna01266,Medtr7g009390,0.3328,0.0,1
fv,mt,491,870.0,4e-167,mrna01266,Medtr6g011420,0.3453,0.0,1
fv,mt,400,1306.0,0.0,mrna18180,Medtr1g067450,0.1693,1.4687,5
fv,mt,339,3713.0,0.0,mrna25949,Medtr4g107870,0.3176,2.4518,2
fv,mt,155,3624.0,0.0,mrna19480,Medtr2g023990,0.2098,1.72,9
fv,pt,889,4146.0,2e-171,mrna23429,Potri.010G229000,0.0,0.0,12
fv,pt,872,3909.0,1e-18,mrna23373,Potri.008G048600,1.1713,1.9813,4
fv,pt,872,3909.0,9e-165,mrna23429,Potri.008G032700,0.0,0.0,12
fv,pt,799,1212.0,1e-177,mrna01266,Potri.017G078400,0.3063,4.5655,1
fv,pt,787,1044.0,0.0,mrna18180,Potri.016G080600,0.1348,1.2016,5
fv,pt,699,982.0,0.0,mrna18180,Potri.006G214400,0.1356,1.2269,5
fv,sl,564,308.0,5e-19,mrna23373,Solyc04g010230.2,1.1297,3.2883,4
fv,sl,494,1050.0,0.0,mrna18180,Solyc09g005850.2,0.1454,2.2805,5
fv,sl,412,891.0,4e-175,mrna01266,Solyc02g087670.2,0.0,0.0,1
fv,sl,405,372.0,4e-140,mrna01266,Solyc02g067450.2,0.0,0.0,1
fv,sl,319,781.0,2e-179,mrna25949,Solyc03g113150.2,0.3297,1.9952,2
fv,st,580,304.0,2e-18,mrna23373,PGSC0003DMC400052554,1.0863,4.3957,4
fv,st,507,880.0,0.0,mrna18180,PGSC0003DMC400041370,0.1786,2.1541,5
fv,st,422,293.0,6e-143,mrna01266,PGSC0003DMC400012283,0.0,0.0,1
fv,st,416,884.0,2e-174,mrna01266,PGSC0003DMC400002349,0.0,0.0,1
fv,st,327,429.0,3e-180,mrna25949,PGSC0003DMC400031610,0.3249,2.3218,2
fv,ta,457,3994.0,1e-15,mrna23373,Thecc1EG042986,1.1681,0.0,4
fv,vv,525,316.0,4e-18,mrna23373,GSVIVT01005974001,0.0,0.0,4
fv,vv,445,1166.0,0.0,mrna18180,GSVIVT01025593001,0.0986,1.1628,5
fv,vv,302,3421.0,1e-159,mrna25949,GSVIVT01008053001,0.3073,1.3029,2
gm,gm,27,1484.0,1e-179,Glyma.01G042700,Glyma.04G173900,0.3517,2.5877,2
gm,gm,42,1608.0,3e-133,Glyma.01G042700,Glyma.06G190700,0.3558,0.0,2
gm,gm,54,4157.0,0.0,Glyma.01G042700,Glyma.08G296900,0.1779,0.982,2
gm,gm,86,22032.0,0.0,Glyma.01G178900,Glyma.11G063300,0.0445,0.2846,22
gm,gm,102,3780.0,0.0,Glyma.01G178900,Glyma.16G142400,0.115,0.9284,22
gm,gm,147,946.0,3e-174,Glyma.02G020600,Glyma.04G173900,0.3703,2.4131,2
gm,gm,165,989.0,1e-127,Glyma.02G020600,Glyma.06G190700,0.3647,0.0,2
gm,gm,187,2638.0,0.0,Glyma.02G020600,Glyma.08G296900,0.205,0.9,2
gm,gm,347,9420.0,7e-34,Glyma.03G185400,Glyma.10G059100,0.0493,0.6183,10
gm,gm,376,5278.0,0.0,Glyma.03G185400,Glyma.13G145900,0.1258,0.979,10
gm,gm,428,4582.0,0.0,Glyma.04G191100,Glyma.05G044000,0.0549,0.7523,6
gm,gm,446,28247.0,0.0,Glyma.04G173900,Glyma.06G190700,0.0475,0.2234,2
gm,gm,446,28247.0,0.0,Glyma.04G191100,Glyma.06G174700,0.0149,0.2008,6
gm,gm,460,904.0,0.0,Glyma.04G173900,Glyma.08G296900,0.3232,2.1987,2
gm,gm,527,893.0,0.0,Glyma.04G191100,Glyma.17G126500,0.0549,0.9552,6
gm,gm,559,5786.0,0.0,Glyma.05G044000,Glyma.06G174700,0.0617,0.7194,6
gm,gm,589,220.0,8e-93,Glyma.05G097700,Glyma.10G125000,0.3765,3.42,16
gm,gm,622,8291.0,0.0,Glyma.05G044000,Glyma.17G126500,0.0091,0.1931,6
gm,gm,648,509.0,0.0,Glyma.05G114000,Glyma.19G053800,0.014,0.1722,3
gm,gm,666,1029.0,1e-128,Glyma.06G190700,Glyma.08G296900,0.325,2.3683,2
gm,gm,768,854.0,0.0,Glyma.06G174700,Glyma.17G126500,0.0634,0.8833,6
gm,gm,980,2503.0,0.0,Glyma.08G356800,Glyma.18G175300,0.0127,0.1574,7
gm,gm,1028,20180.0,3e-170,Glyma.09G005900,Glyma.15G110500,0.1109,0.1403,9
gm,gm,1046,2078.0,9e-143,Glyma.09G005900,Glyma.17G011200,0.1721,0.6185,9
gm,gm,1102,9393.0,0.0,Glyma.10G046100,Glyma.13G134200,0.0436,0.1382,5
gm,gm,1102,9393.0,4e-35,Glyma.10G059100,Glyma.13G145900,0.0229,0.3468,10
gm,gm,1149,4489.0,0.0,Glyma.10G125000,Glyma.20G077300,0.0127,0.1713,16
gm,gm,1157,35199.0,0.0,Glyma.10G277200,Glyma.20G112600,0.0341,0.1985,57
gm,gm,1212,3099.0,0.0,Glyma.11G063300,Glyma.16G142400,0.1228,0.7531,22
gm,gm,1224,15353.0,5e-175,Glyma.11G244800,Glyma.18G012200,0.1851,0.8649,27
gm,gm,1356,2534.0,0.0,Glyma.13G064700,Glyma.18G255900,0.2015,0.983,1
gm,gm,1362,6291.0,0.0,Glyma.13G064700,Glyma.19G020200,0.0768,0.2321,1
gm,gm,1415,3626.0,0.0,Glyma.15G110500,Glyma.17G011200,0.0973,0.4559,9
gm,gm,1478,2717.0,0.0,Glyma.18G255900,Glyma.19G020200,0.2056,0.9272,1
gm,gr,1529,475.0,0.0,Glyma.20G240800,Gorai.011G245200,0.1641,2.8612,4
gm,gr,1065,519.0,0.0,Glyma.13G134200,Gorai.006G176400,0.1794,1.7702,5
gm,gr,787,480.0,0.0,Glyma.10G046100,Gorai.006G176400,0.1717,1.9496,5
gm,gr,730,1535.0,7e-60,Glyma.09G124500,Gorai.008G271800,0.2543,1.7349,43
gm,lj,972,982.0,0.0,Glyma.20G240800,chr5.CM0260.210.nc,0.0641,0.464,4
gm,lj,437,220.0,6e-145,Glyma.09G005900,chr4.CM0026.40.nd,0.1647,0.7146,9
gm,mt,1051,1960.0,0.0,Glyma.20G240800,Medtr1g115550,0.0673,0.5688,4
gm,mt,896,5492.0,0.0,Glyma.16G142400,Medtr8g078280,0.1275,0.7804,22
gm,mt,871,2180.0,0.0,Glyma.16G142400,Medtr5g019060,0.1511,1.3637,22
gm,mt,699,4500.0,0.0,Glyma.13G134200,Medtr1g067450,0.105,0.8353,5
gm,mt,639,3163.0,0.0,Glyma.11G063300,Medtr8g078280,0.1416,0.9541,22
gm,mt,627,19795.0,0.0,Glyma.11G063300,Medtr5g019060,0.1117,0.7164,22
gm,mt,559,6381.0,0.0,Glyma.10G046100,Medtr1g067450,0.1433,0.955,5
gm,mt,49,3299.0,0.0,Glyma.01G178900,Medtr8g078280,0.143,0.94,22
gm,mt,34,16992.0,0.0,Glyma.01G178900,Medtr5g019060,0.1082,0.7506,22
gm,pt,1739,613.0,0.0,Glyma.20G240800,Potri.008G048600,0.1462,1.4796,4
gm,pt,1225,1367.0,0.0,Glyma.13G134200,Potri.016G080600,0.1441,1.4917,5
gm,pt,1166,592.0,0.0,Glyma.13G134200,Potri.006G214400,0.1486,1.5181,5
gm,pt,917,1447.0,0.0,Glyma.10G046100,Potri.016G080600,0.1714,1.86,5
gm,pt,851,511.0,0.0,Glyma.10G046100,Potri.006G214400,0.1713,1.758,5
gm,rc,30,2093.0,0.0,Glyma.01G042700,29736.m002032,0.2607,1.4595,2
gm,rc,73,1522.0,5e-159,Glyma.01G042700,30147.m014076,0.3935,0.0,2
gm,rc,133,2004.0,0.0,Glyma.02G020600,29736.m002032,0.2656,1.3772,2
gm,rc,181,1291.0,2e-155,Glyma.02G020600,30147.m014076,0.4072,4.9103,2
gm,rc,246,1958.0,0.0,Glyma.03G185400,30078.m002258,0.1733,2.6419,10
gm,rc,285,510.0,0.0,Glyma.04G173900,29736.m002032,0.2513,3.4401,2
gm,rc,328,7499.0,8e-178,Glyma.04G173900,30147.m014076,0.3197,2.2726,2
gm,rc,328,7499.0,0.0,Glyma.04G191100,30147.m013824,0.0943,2.523,6
gm,rc,342,271.0,0.0,Glyma.05G114000,29633.m000913,0.1258,2.1418,3
gm,rc,400,5730.0,0.0,Glyma.05G044000,30147.m013824,0.078,2.4926,6
gm,rc,435,511.0,4e-147,Glyma.06G190700,29736.m002032,0.2503,0.0,2
gm,rc,479,8028.0,0.0,Glyma.06G174700,30147.m013824,0.1032,2.248,6
gm,rc,479,8028.0,1e-122,Glyma.06G190700,30147.m014076,0.3072,1.7893,2
gm,rc,615,1649.0,0.0,Glyma.08G296900,29736.m002032,0.2887,1.9162,2
gm,rc,673,1410.0,8e-162,Glyma.08G296900,30147.m014076,0.3674,2.8979,2
gm,rc,686,1212.0,0.0,Glyma.08G356800,30204.m001796,0.1515,0.0,7
gm,rc,723,1465.0,3e-123,Glyma.09G005900,29842.m003552,0.2719,1.6269,9
gm,rc,834,958.0,0.0,Glyma.10G125000,29904.m002994,0.1577,1.5784,16
gm,rc,856,1535.0,1e-29,Glyma.10G059100,30078.m002258,0.1054,0.6876,10
gm,rc,930,2480.0,0.0,Glyma.11G244800,29929.m004773,0.1832,1.6048,27
gm,rc,1135,1506.0,0.0,Glyma.13G145900,30078.m002258,0.2112,1.5186,10
gm,rc,1246,2091.0,0.0,Glyma.15G110500,29842.m003552,0.2072,1.4947,9
gm,rc,1378,1608.0,0.0,Glyma.17G011200,29842.m003552,0.2107,1.6742,9
gm,rc,1409,1825.0,0.0,Glyma.17G126500,30147.m013824,0.0766,1.8965,6
gm,rc,1471,527.0,2e-128,Glyma.18G255900,29822.m003475,0.3694,0.0,1
gm,rc,1483,2359.0,0.0,Glyma.18G012200,29929.m004773,0.0973,1.3139,27
gm,rc,1508,805.0,0.0,Glyma.18G175300,30204.m001796,0.1392,3.4257,7
gm,rc,1530,503.0,0.0,Glyma.19G053800,29633.m000913,0.118,2.4923,3
gm,rc,1644,800.0,0.0,Glyma.20G077300,29904.m002994,0.1632,1.4597,16
gm,sl,1593,310.0,0.0,Glyma.20G240800,Solyc04g010230.2,0.1272,2.4713,4
gm,sl,1119,2963.0,0.0,Glyma.13G134200,Solyc09g005850.2,0.0,0.0,5
gm,sl,845,3539.0,0.0,Glyma.10G046100,Solyc09g005850.2,0.0,0.0,5
gm,st,707,334.0,0.0,Glyma.13G134200,PGSC0003DMC400041370,0.0,0.0,5
gm,ta,1446,735.0,0.0,Glyma.20G240800,Thecc1EG042986,0.1403,1.3852,4
gm,ta,644,4012.0,1e-64,Glyma.09G124500,Thecc1EG015316,0.2616,1.3011,43
gm,vv,0,4530.0,0.0,Glyma.01G042700,GSVIVT01020068001,0.3195,1.7484,2
gm,vv,27,1139.0,2e-159,Glyma.01G042700,GSVIVT01008053001,0.3076,2.6142,2
gm,vv,78,3460.0,0.0,Glyma.02G020600,GSVIVT01020068001,0.3382,2.0967,2
gm,vv,110,487.0,8e-153,Glyma.02G020600,GSVIVT01008053001,0.3187,2.4897,2
gm,vv,241,1462.0,0.0,Glyma.04G173900,GSVIVT01020068001,0.2954,3.8016,2
gm,vv,241,1462.0,0.0,Glyma.04G191100,GSVIVT01000592001,0.1002,2.5581,6
gm,vv,257,3126.0,0.0,Glyma.04G191100,GSVIVT01007582001,0.089,1.8426,6
gm,vv,260,2653.0,0.0,Glyma.04G173900,GSVIVT01008053001,0.2464,1.8071,2
gm,vv,319,1338.0,0.0,Glyma.05G044000,GSVIVT01000592001,0.079,3.0202,6
gm,vv,344,228.0,0.0,Glyma.05G114000,GSVIVT01003984001,0.1008,1.4697,3
gm,vv,352,3246.0,0.0,Glyma.05G044000,GSVIVT01007582001,0.0739,1.2586,6
gm,vv,387,1590.0,0.0,Glyma.06G174700,GSVIVT01000592001,0.1092,2.8849,6
gm,vv,387,1590.0,5e-139,Glyma.06G190700,GSVIVT01020068001,0.0,0.0,2
gm,vv,414,3058.0,6e-117,Glyma.06G190700,GSVIVT01008053001,0.342,1.7919,2
gm,vv,416,3040.0,0.0,Glyma.06G174700,GSVIVT01007582001,0.0961,1.6494,6
gm,vv,556,3185.0,0.0,Glyma.08G296900,GSVIVT01020068001,0.3168,2.7957,2
gm,vv,610,609.0,7e-150,Glyma.08G296900,GSVIVT01008053001,0.3157,1.9047,2
gm,vv,647,753.0,0.0,Glyma.08G356800,GSVIVT01028548001,0.1315,1.7241,7
gm,vv,675,749.0,1e-127,Glyma.09G005900,GSVIVT01012679001,0.2148,1.705,9
gm,vv,752,720.0,5e-20,Glyma.10G059100,GSVIVT01016209001,0.0,0.0,10
gm,vv,800,1125.0,0.0,Glyma.10G125000,GSVIVT01029048001,0.1081,1.2555,16
gm,vv,824,982.0,0.0,Glyma.10G046100,GSVIVT01025593001,0.1189,1.5836,5
gm,vv,842,436.0,8e-85,Glyma.11G210600,GSVIVT01000592001,0.0,0.0,6
gm,vv,1033,629.0,6e-161,Glyma.13G145900,GSVIVT01016209001,0.3087,3.4861,10
gm,vv,1043,2363.0,0.0,Glyma.13G064700,GSVIVT01011348001,0.0,0.0,1
gm,vv,1086,980.0,0.0,Glyma.13G134200,GSVIVT01025593001,0.1042,1.4756,5
gm,vv,1176,975.0,2e-174,Glyma.15G110500,GSVIVT01012679001,0.1816,1.4864,9
gm,vv,1291,856.0,0.0,Glyma.17G011200,GSVIVT01012679001,0.1676,1.9531,9
gm,vv,1311,1053.0,0.0,Glyma.17G126500,GSVIVT01007582001,0.0657,1.3673,6
gm,vv,1394,2050.0,0.0,Glyma.18G255900,GSVIVT01011348001,0.3166,2.6165,1
gm,vv,1432,659.0,0.0,Glyma.18G175300,GSVIVT01028548001,0.1254,1.4998,7
gm,vv,1451,4241.0,0.0,Glyma.19G020200,GSVIVT01011348001,0.0,0.0,1
gm,vv,1463,423.0,0.0,Glyma.19G053800,GSVIVT01003984001,0.103,1.604,3
gm,vv,1575,1057.0,0.0,Glyma.20G077300,GSVIVT01029048001,0.1134,1.1482,16
gm,vv,1600,278.0,0.0,Glyma.20G240800,GSVIVT01005974001,0.13,1.2442,4
gr,gr,38,615.0,0.0,Gorai.001G062400,Gorai.003G108300,0.0443,0.9468,36
gr,gr,66,1682.0,0.0,Gorai.001G267300,Gorai.006G036300,0.0722,0.7854,3
gr,gr,75,1287.0,0.0,Gorai.001G184600,Gorai.007G152500,0.0854,0.6087,8
gr,gr,98,1642.0,0.0,Gorai.001G062400,Gorai.008G203900,0.0507,0.7347,36
gr,gr,128,1346.0,0.0,Gorai.010G182700,Gorai.011G012500,0.1272,0.9029,38
gr,gr,226,546.0,0.0,Gorai.002G189900,Gorai.005G174600,0.0813,0.7233,17
gr,gr,263,533.0,0.0,Gorai.002G189900,Gorai.008G162500,0.1114,0.6225,17
gr,gr,356,803.0,0.0,Gorai.003G108300,Gorai.008G203900,0.0295,0.6738,36
gr,gr,383,215.0,0.0,Gorai.004G231500,Gorai.010G196700,0.0417,0.4071,58
gr,gr,550,621.0,0.0,Gorai.005G174600,Gorai.008G162500,0.0768,0.6719,17
gr,gr,582,2071.0,0.0,Gorai.006G219800,Gorai.011G161900,0.0428,0.3622,21
gr,lj,71,559.0,0.0,Gorai.011G245200,chr5.CM0260.210.nc,0.1651,2.3672,4
gr,mt,493,540.0,0.0,Gorai.006G176400,Medtr1g067450,0.1774,1.8266,5
gr,mt,119,504.0,0.0,Gorai.011G245200,Medtr1g115550,0.1702,2.2311,4
gr,pt,1188,240.0,5e-99,Gorai.009G334600,Potri.010G051800,0.0,0.0,44
gr,pt,1185,2375.0,0.0,Gorai.009G309900,Potri.010G229000,0.179,1.7171,12
gr,pt,1163,1961.0,0.0,Gorai.009G309900,Potri.008G032700,0.1853,1.8032,12
gr,pt,844,340.0,0.0,Gorai.006G176400,Potri.016G080600,0.1269,1.0976,5
gr,pt,786,305.0,0.0,Gorai.006G176400,Potri.006G214400,0.1285,1.1147,5
gr,pt,214,2070.0,0.0,Gorai.011G245200,Potri.008G048600,0.161,1.3515,4
gr,pt,145,1649.0,0.0,Gorai.010G207200,Potri.010G229000,0.1814,1.8873,12
gr,pt,143,543.0,0.0,Gorai.010G207200,Potri.008G032700,0.1891,1.399,12
gr,rc,10,379.0,0.0,Gorai.001G267300,29633.m000913,0.1242,2.1297,3
gr,rc,289,273.0,0.0,Gorai.013G077600,29736.m002032,0.3079,2.1234,2
gr,rc,653,656.0,0.0,Gorai.006G036300,29633.m000913,0.1255,1.6461,3
gr,sl,576,412.0,0.0,Gorai.006G176400,Solyc09g005850.2,0.1464,1.6401,5
gr,sl,158,301.0,0.0,Gorai.011G245200,Solyc04g010230.2,0.1585,2.2742,4
gr,st,105,220.0,0.0,Gorai.011G245200,PGSC0003DMC400052554,0.1522,2.2995,4
gr,st,364,312.0,0.0,Gorai.006G176400,PGSC0003DMC400041370,0.1755,1.7158,5
gr,ta,820,3191.0,0.0,Gorai.009G450300,Thecc1EG030644,0.1052,0.5047,19
gr,ta,790,253.0,0.0,Gorai.009G339700,Thecc1EG020399,0.1144,0.5316,21
gr,ta,782,956.0,6e-127,Gorai.009G334500,Thecc1EG010673,0.429,2.8023,17
gr,ta,771,2702.0,0.0,Gorai.009G309900,Thecc1EG043329,0.0707,0.7375,12
gr,ta,729,8203.0,0.0,Gorai.008G271800,Thecc1EG015316,0.1231,0.8047,43
gr,ta,720,7558.0,0.0,Gorai.008G203900,Thecc1EG014530,0.0312,0.5936,36
gr,ta,709,7366.0,0.0,Gorai.008G162500,Thecc1EG010673,0.0668,0.5902,17
gr,ta,621,6274.0,0.0,Gorai.007G152500,Thecc1EG003029,0.0634,0.4673,8
gr,ta,580,4210.0,0.0,Gorai.006G219800,Thecc1EG020399,0.0326,0.3316,21
gr,ta,576,660.0,0.0,Gorai.006G024800,Thecc1EG018379,0.1353,0.6891,28
gr,ta,573,3253.0,0.0,Gorai.006G036300,Thecc1EG017037,0.0477,0.6139,3
gr,ta,570,293.0,0.0,Gorai.006G024800,Thecc1EG013841,0.2968,4.0052,28
gr,ta,509,3316.0,0.0,Gorai.005G174600,Thecc1EG010673,0.0395,0.6707,17
gr,ta,380,3333.0,0.0,Gorai.003G108300,Thecc1EG014530,0.0245,0.7372,36
gr,ta,380,3333.0,2e-12,Gorai.003G094700,Thecc1EG013841,0.4251,0.9424,28
gr,ta,334,5247.0,0.0,Gorai.002G246200,Thecc1EG022294,0.0697,0.9741,39
gr,ta,320,1293.0,0.0,Gorai.002G189900,Thecc1EG010673,0.0796,0.6105,17
gr,ta,176,3288.0,0.0,Gorai.011G012500,Thecc1EG030271,0.0959,0.7403,38
gr,ta,152,5985.0,0.0,Gorai.011G161900,Thecc1EG020399,0.0407,0.3115,21
gr,ta,147,4881.0,0.0,Gorai.011G245200,Thecc1EG042986,0.0688,0.5621,4
gr,ta,89,3705.0,0.0,Gorai.010G182700,Thecc1EG030271,0.1361,0.6259,38
gr,ta,80,246.0,0.0,Gorai.010G207200,Thecc1EG043329,0.1003,0.7407,12
gr,ta,36,3797.0,0.0,Gorai.001G267300,Thecc1EG017037,0.0604,0.8654,3
gr,ta,27,5385.0,0.0,Gorai.001G062400,Thecc1EG014530,0.0472,0.6821,36
gr,ta,8,1081.0,0.0,Gorai.001G184600,Thecc1EG003029,0.0639,0.4444,8
gr,vv,19,3132.0,0.0,Gorai.001G267300,GSVIVT01003984001,0.1272,1.8304,3
gr,vv,199,275.0,0.0,Gorai.011G245200,GSVIVT01005974001,0.1462,2.3951,4
gr,vv,249,226.0,0.0,Gorai.013G077600,GSVIVT01020068001,0.3021,2.1645,2
gr,vv,369,2368.0,5e-136,Gorai.002G246200,GSVIVT01033671001,0.2404,2.8127,39
gr,vv,609,1727.0,0.0,Gorai.006G036300,GSVIVT01003984001,0.0974,1.8537,3
gr,vv,669,674.0,0.0,Gorai.006G176400,GSVIVT01025593001,0.0862,1.2234,5
lj,mt,339,971.0,0.0,chr5.CM0260.210.nc,Medtr1g115550,0.0694,0.4452,4
lj,mt,277,312.0,0.0,chr4.CM0170.350.nc,Medtr4g107870,0.1444,0.6037,2
lj,mt,163,622.0,0.0,chr2.CM0323.410.nd,Medtr8g078280,0.1761,0.8526,22
lj,mt,151,297.0,0.0,chr2.CM0225.50.nc,Medtr6g011420,0.1569,1.4577,1
lj,pt,364,696.0,0.0,chr5.CM0260.210.nc,Potri.008G048600,0.1487,1.2793,4
lj,rc,212,376.0,1e-159,chr4.CM0026.40.nd,29842.m003552,0.213,1.5557,9
lj,rc,224,432.0,4e-147,chr4.CM0170.350.nc,30147.m014076,0.2889,1.4537,2
lj,sl,172,379.0,0.0,chr5.CM0260.210.nc,Solyc04g010230.2,0.1354,2.009,4
lj,sl,137,229.0,0.0,chr4.CM0170.350.nc,Solyc03g113150.2,0.2573,2.0418,2
lj,sl,76,386.0,8e-162,chr2.CM0608.620.nc,Solyc05g007080.2,0.3917,2.2602,13
lj,st,80,266.0,1e-129,chr2.CM0225.50.nc,PGSC0003DMC400002349,0.4006,2.2097,1
lj,st,200,340.0,1e-156,chr5.CM0260.210.nc,PGSC0003DMC400052554,0.132,1.956,4
lj,ta,242,688.0,0.0,chr5.CM0260.210.nc,Thecc1EG042986,0.1493,1.6039,4
lj,vv,238,334.0,1e-149,chr4.CM0026.40.nd,GSVIVT01012679001,0.1867,1.9502,9
md,rc,31,277.0,0.0,MDP0000454269,29736.m002032,0.2987,2.3679,2
md,ta,79,312.0,0.0,MDP0000301545,Thecc1EG018379,0.2661,2.6243,28
md,ta,50,356.0,0.0,MDP0000491898,Thecc1EG010673,0.0951,1.5607,17
md,ta,4,240.0,0.0,MDP0000266603,Thecc1EG010673,0.1045,2.2554,17
mt,mt,275,999.0,0.0,Medtr6g011420,Medtr7g009390,0.171,1.0065,1
mt,mt,269,736.0,0.0,Medtr5g038490,Medtr8g468980,0.2073,1.2869,11
mt,mt,266,4661.0,0.0,Medtr5g019060,Medtr8g078280,0.1704,1.0641,22
mt,mt,156,246.0,0.0,Medtr3g086310,Medtr4g104320,0.1523,1.1887,41
mt,mt,149,1786.0,0.0,Medtr3g075320,Medtr4g104320,0.0723,0.8187,41
mt,mt,97,1855.0,2e-96,Medtr2g023980,Medtr4g132460,0.2663,0.6472,55
mt,mt,69,6376.0,0.0,Medtr1g062930,Medtr7g102940,0.1811,1.0613,40
mt,pt,768,2055.0,0.0,Medtr7g102940,Potri.006G122000,0.172,3.1686,40
mt,pt,129,1492.0,0.0,Medtr1g067450,Potri.016G080600,0.1876,1.5157,5
mt,pt,66,1161.0,0.0,Medtr1g115550,Potri.008G048600,0.1506,1.2947,4
mt,pt,47,594.0,0.0,Medtr1g067450,Potri.006G214400,0.1855,1.6581,5
mt,pt,38,2169.0,0.0,Medtr1g062930,Potri.006G122000,0.0,0.0,40
mt,sl,62,3295.0,0.0,Medtr1g067450,Solyc09g005850.2,0.1768,1.8813,5
mt,sl,24,472.0,0.0,Medtr1g115550,Solyc04g010230.2,0.1379,1.9337,4
mt,st,67,417.0,0.0,Medtr1g067450,PGSC0003DMC400041370,0.2334,2.1033,5
mt,st,20,223.0,0.0,Medtr1g115550,PGSC0003DMC400052554,0.1297,1.9413,4
mt,ta,15,849.0,0.0,Medtr1g115550,Thecc1EG042986,0.1457,1.4449,4
mt,vv,102,278.0,0.0,Medtr1g115550,GSVIVT01005974001,0.1289,1.1636,4
mt,vv,99,778.0,0.0,Medtr1g067450,GSVIVT01025593001,0.1199,1.6272,5
os,os,89,8022.0,0.0,LOC_Os02g12300,LOC_Os06g38510,0.2726,0.5436,59
os,zm,8,22067.0,3e-165,LOC_Os01g62000,GRMZM2G126077,0.1734,0.5763,49
ph,ph,215,396.0,2e-117,Phpat.007G066000,Phpat.011G039200,0.4033,2.9524,60
ph,ph,102,292.0,6e-19,Phpat.003G079700,Phpat.012G065900,0.0,0.0,61
ph,ph,101,213.0,0.0,Phpat.003G139100,Phpat.010G076300,0.2136,3.0747,45
ph,ph,90,996.0,1e-135,Phpat.003G139100,Phpat.008G008400,0.2391,0.8333,45
ph,ph,29,226.0,0.0,Phpat.001G134000,Phpat.002G040500,0.1028,0.7856,62
ph,ph,1,495.0,6e-166,Phpat.001G141500,Phpat.002G009000,0.091,0.9858,63
pt,pt,536,21253.0,0.0,Potri.012G091300,Potri.015G087800,0.0246,0.3648,46
pt,pt,442,49820.0,0.0,Potri.008G182200,Potri.010G051800,0.0385,0.3344,44
pt,pt,442,49820.0,0.0,Potri.008G032700,Potri.010G229000,0.0665,0.358,12
pt,pt,376,5755.0,0.0,Potri.006G214400,Potri.016G080600,0.047,0.2704,5
pt,pt,295,253.0,0.0,Potri.004G124100,Potri.017G078400,0.0785,0.3613,1
pt,pt,270,3067.0,0.0,Potri.004G007300,Potri.011G008000,0.1542,0.8028,26
pt,pt,193,510.0,0.0,Potri.002G238800,Potri.014G178100,0.0416,0.2584,64
pt,pt,100,1161.0,0.0,Potri.001G339500,Potri.015G087800,0.1096,1.4313,46
pt,pt,83,905.0,0.0,Potri.001G339500,Potri.012G091300,0.1114,1.6134,46
pt,pt,63,882.0,0.0,Potri.001G367800,Potri.011G093400,0.0484,0.3468,19
pt,pt,21,42231.0,0.0,Potri.001G052300,Potri.003G175900,0.043,0.2667,65
